Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 81 | 2 | 13 | 78 | 96 | 74 | 57 | 50 | 25 | 65 | 41 | 71 | 21 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 87 | 62 | 56 | 66 | 38 | 24 | 42 | 20 | 83 | 28 | 16 | 97 | 53 | 47 | 93 | 37 | 7 | 58 | 84 | 35 | 86 | 29 | 3 | 55 | 19 | 32 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 81 | 2 | 13 | 78 | 96 | 74 | 57 | 50 | 25 | 65 | 41 | 71 | 21 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 87 | 62 | 56 | 66 | 38 | 24 | 42 | 20 | 83 | 28 | 16 | 97 | 53 | 47 | 93 | 37 | 7 | 58 | 84 | 35 | 86 | 29 | 3 | 55 | 19 | 32 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 81 | 2 | 13 | 78 | 96 | 74 | 57 | 50 | 25 | 65 | 41 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 87 | 62 | 56 | 66 | 38 | 24 | 42 | 20 | 83 | 28 | 16 | 97 | 53 | 47 | 93 | 37 | 7 | 58 | 84 | 35 | 86 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 81 | 2 | 13 | 78 | 96 | 74 | 57 | 50 | 25 | 65 | 41 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 87 | 62 | 56 | 66 | 38 | 24 | 42 | 20 | 83 | 28 | 16 | 97 | 53 | 47 | 93 | 37 | 7 | 58 | 84 | 35 | 86 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 81 | 2 | 13 | 78 | 96 | 74 | 57 | 50 | 25 | 65 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 87 | 62 | 56 | 66 | 38 | 24 | 42 | 20 | 83 | 28 | 16 | 97 | 53 | 47 | 93 | 37 | 7 | 58 | 84 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 81 | 2 | 13 | 78 | 96 | 74 | 57 | 50 | 25 | 84 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 87 | 62 | 56 | 66 | 38 | 24 | 42 | 20 | 83 | 28 | 16 | 97 | 53 | 47 | 93 | 37 | 7 | 58 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 81 | 2 | 13 | 78 | 96 | 74 | 57 | 50 | 58 | 84 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 87 | 62 | 56 | 66 | 38 | 24 | 42 | 20 | 83 | 28 | 16 | 97 | 53 | 47 | 93 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 81 | 2 | 13 | 78 | 96 | 74 | 57 | 93 | 58 | 84 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 87 | 62 | 56 | 66 | 38 | 24 | 42 | 20 | 83 | 28 | 16 | 97 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 81 | 2 | 13 | 78 | 96 | 74 | 57 | 93 | 58 | 84 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 87 | 62 | 56 | 66 | 38 | 24 | 42 | 20 | 83 | 28 | 16 | 97 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 81 | 2 | 13 | 78 | 96 | 97 | 57 | 93 | 58 | 84 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 87 | 62 | 56 | 66 | 38 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 81 | 2 | 13 | 78 | 96 | 97 | 57 | 93 | 58 | 84 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 87 | 62 | 56 | 66 | 38 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 81 | 2 | 13 | 78 | 96 | 97 | 57 | 93 | 58 | 84 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 87 | 62 | 56 | 66 | 38 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 81 | 2 | 38 | 78 | 96 | 97 | 57 | 93 | 58 | 84 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 87 | 62 | 56 | 66 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 81 | 66 | 38 | 78 | 96 | 97 | 57 | 93 | 58 | 84 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 87 | 62 | 56 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 87 | 66 | 38 | 78 | 96 | 97 | 57 | 93 | 58 | 84 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 81 | 62 | 56 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 27 | 80 | 87 | 66 | 38 | 78 | 96 | 97 | 57 | 93 | 58 | 84 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 34 | 4 | 17 | 51 | 81 | 62 | 56 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 34 | 80 | 87 | 66 | 38 | 78 | 96 | 97 | 57 | 93 | 58 | 84 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 27 | 4 | 17 | 51 | 81 | 62 | 56 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 18 | 79 | 34 | 80 | 87 | 66 | 38 | 78 | 96 | 97 | 57 | 93 | 58 | 84 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 90 | 67 | 75 | 27 | 4 | 17 | 51 | 81 | 62 | 56 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 59 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 90 | 79 | 34 | 80 | 87 | 66 | 38 | 78 | 96 | 97 | 57 | 93 | 58 | 84 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 59 | 67 | 75 | 27 | 4 | 17 | 51 | 81 | 62 | 56 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 82 | 95 | 90 | 79 | 34 | 80 | 87 | 66 | 38 | 78 | 96 | 97 | 57 | 93 | 58 | 84 | 86 | 71 | 32 | 88 | 73 | 100 | 99 | 77 | 91 | 64 | 59 | 67 | 75 | 27 | 4 | 17 | 51 | 81 | 62 | 56 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 94 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 85 | 100 | 95 | 90 | 79 | 34 | 80 | 87 | 66 | 38 | 78 | 96 | 97 | 57 | 93 | 58 | 84 | 86 | 71 | 32 | 88 | 73 | 94 | 99 | 77 | 91 | 64 | 59 | 67 | 75 | 27 | 4 | 17 | 51 | 81 | 62 | 56 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 54 | 88 | 100 | 95 | 90 | 79 | 34 | 80 | 87 | 66 | 38 | 78 | 96 | 97 | 57 | 93 | 58 | 84 | 86 | 71 | 32 | 85 | 73 | 94 | 99 | 77 | 91 | 64 | 59 | 67 | 75 | 27 | 4 | 17 | 51 | 81 | 62 | 56 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 55 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 30 | 71 | 88 | 100 | 95 | 90 | 79 | 34 | 80 | 87 | 66 | 38 | 78 | 96 | 97 | 57 | 93 | 58 | 84 | 86 | 55 | 32 | 85 | 73 | 94 | 99 | 77 | 91 | 64 | 59 | 67 | 75 | 27 | 4 | 17 | 51 | 81 | 62 | 56 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 41 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 52 | 6
Estado Atual: 89 | 92 | 68 | 36 | 33 | 60 | 1 | 8 | 22 | 49 | 31 | 11 | 72 | 39 | 98 | 46 | 15 | 86 | 71 | 88 | 100 | 95 | 90 | 79 | 34 | 80 | 87 | 66 | 38 | 78 | 96 | 97 | 57 | 93 | 58 | 84 | 41 | 55 | 32 | 85 | 73 | 94 | 99 | 77 | 91 | 64 | 59 | 67 | 75 | 27 | 4 | 17 | 51 | 81 | 62 | 56 | 2 | 13 | 24 | 42 | 20 | 83 | 28 | 16 | 74 | 53 | 47 | 50 | 37 | 7 | 25 | 65 | 35 | 30 | 29 | 3 | 54 | 19 | 21 | 10 | 76 | 63 | 70 | 69 | 82 | 48 | 9 | 23 | 26 | 61 | 14 | 44 | 43 | 18 | 45 | 12 | 40 | 5 | 52 | 6
