769 486
672 376 -1
674 491 668
675 417 646
676 172 731
677 320 -1
679 626 -1
680 210 617
682 478 540
684 541 390
685 510 318
686 30 377
687 385 623
689 140 184
691 -1 148
692 -1 612
693 714 145
694 -1 256
695 53 -1
697 4 -1
698 353 547
699 -1 441
700 601 352
703 -1 37
704 203 213
705 108 214
707 438 -1
710 566 408
713 659 604
714 -1 387
715 395 513
717 -1 188
719 468 -1
720 365 686
721 200 493
723 765 -1
724 177 244
726 526 211
727 362 -1
728 492 618
729 64 -1
730 635 171
731 367 594
732 529 -1
736 504 610
737 499 678
739 466 63
740 128 313
741 270 420
742 235 432
743 402 99
744 656 738
745 316 488
746 260 -1
747 19 146
748 372 602
749 246 115
750 386 351
751 -1 303
753 309 722
754 -1 717
755 -1 483
756 598 118
758 565 437
759 324 84
760 252 754
761 -1 156
762 196 131
764 389 157
765 238 239
767 -1 743
768 -1 105
