986 531
369 489 4
370 5 875
372 150 819
373 -1 34
375 837 639
376 949 191
378 876 431
381 469 -1
382 407 709
385 776 943
386 102 246
387 502 568
388 921 793
391 645 -1
392 894 347
393 822 610
394 147 653
396 309 865
400 731 -1
402 420 119
403 884 788
404 486 564
405 540 746
406 -1 204
407 12 966
409 236 -1
411 109 929
413 823 633
414 580 952
415 967 -1
416 234 763
417 745 903
419 581 616
420 -1 366
423 877 908
424 962 -1
426 198 6
427 435 195
430 961 219
431 251 663
432 16 313
433 262 303
434 -1 400
436 824 815
437 628 464
440 681 572
441 417 367
443 495 532
445 255 506
449 979 330
450 821 315
452 970 656
453 615 287
455 433 15
456 310 531
458 136 187
459 909 968
460 232 372
462 288 601
463 270 697
464 -1 775
465 426 47
466 675 672
467 65 3
469 -1 701
470 473 769
474 584 346
475 221 533
477 289 602
478 167 172
480 295 611
481 542 713
483 626 742
485 196 17
488 951 897
489 670 800
490 785 294
495 953 859
497 514 567
501 957 76
502 106 787
503 93 -1
506 -1 193
509 812 678
512 138 477
516 53 925
518 240 218
519 913 520
520 238 392
526 895 -1
527 752 264
531 566 159
533 573 441
534 587 235
535 809 -1
536 351 -1
537 261 887
543 549 774
544 376 284
545 804 143
547 353 643
550 557 -1
554 692 253
556 696 151
557 381 855
558 160 842
559 677 265
560 841 -1
561 525 898
562 741 728
563 -1 268
564 604 454
566 642 478
567 717 963
570 646 462
571 891 348
572 698 -1
574 849 73
575 31 797
577 636 -1
578 25 163
579 541 931
580 -1 189
581 21 158
583 291 494
584 810 263
587 88 888
588 674 427
591 2 948
594 790 231
595 418 413
596 203 460
597 213 852
599 94 936
602 511 597
603 560 301
604 625 847
605 530 588
606 -1 766
610 64 126
611 399 321
612 937 760
614 676 409
617 341 840
619 641 -1
620 505 258
623 844 453
626 101 669
629 539 879
630 146 81
632 373 508
633 673 206
634 209 867
636 78 384
640 725 947
641 839 459
643 609 127
644 424 300
645 134 440
647 192 906
649 8 141
650 861 364
651 402 142
653 58 369
655 703 862
656 463 389
657 302 545
658 476 48
662 718 950
663 461 145
664 974 644
665 457 757
667 727 445
668 229 933
669 481 784
672 52 934
679 838 135
682 716 -1
684 935 749
689 574 942
690 217 474
691 667 870
693 619 708
694 239 480
696 928 946
698 662 834
699 579 791
700 100 59
701 548 845
702 926 955
704 779 632
705 803 111
710 14 577
711 79 664
713 183 685
716 764 959
718 13 904
720 77 61
721 872 357
722 19 207
724 316 -1
725 569 84
726 75 434
728 902 256
731 690 882
732 -1 257
734 -1 816
735 -1 458
738 930 29
740 965 430
743 293 534
745 910 333
746 211 166
750 563 648
753 547 224
755 -1 915
756 687 455
757 408 437
758 410 881
760 789 552
761 612 401
762 864 131
765 753 917
766 846 422
767 755 41
768 772 761
769 22 -1
770 529 617
773 375 -1
774 429 307
775 -1 97
776 40 80
777 976 -1
781 340 706
782 528 276
783 780 562
785 201 215
787 637 704
788 -1 104
789 851 412
796 683 335
797 688 153
798 205 354
800 98 744
802 66 498
807 339 527
809 112 467
811 702 269
812 456 200
813 248 889
815 982 398
816 241 414
818 885 523
820 605 -1
825 164 -1
826 470 613
827 312 178
828 504 770
830 226 86
832 272 247
837 130 519
840 565 509
841 740 223
842 923 174
843 510 199
845 -1 176
846 82 736
847 747 365
849 858 536
850 596 282
851 99 814
852 535 110
853 750 275
854 60 370
857 650 -1
861 818 83
862 329 657
863 684 -1
864 911 451
865 283 175
866 971 228
867 415 856
869 -1 74
871 694 448
872 50 115
874 24 668
878 843 243
879 328 386
881 360 835
883 447 497
885 850 808
887 598 984
889 432 318
890 590 114
891 630 723
895 62 425
896 585 450
897 603 26
898 537 421
899 438 298
900 227 184
901 614 259
902 -1 266
904 868 871
907 305 778
908 493 732
911 359 890
912 794 665
915 165 912
919 828 311
920 416 43
921 826 336
922 120 820
923 724 35
924 452 546
925 33 331
927 468 980
929 801 978
931 -1 874
932 156 194
935 -1 777
936 940 11
939 954 162
941 488 513
944 439 960
945 735 -1
946 395 344
953 279 945
955 964 756
956 125 405
957 113 958
958 893 762
959 680 140
960 -1 658
961 182 722
962 518 -1
963 730 118
967 896 751
968 28 332
969 479 832
971 273 222
972 781 292
973 155 51
975 607 556
976 666 900
978 629 274
980 170 805
981 647 355
982 -1 308
984 905 485
985 712 975
