1000 5000
590 341 1
352 665 1
69 517 11
83 351 2
300 506 18
667 364 9
32 154 14
875 679 1
412 538 29
636 170 26
844 760 29
814 465 24
326 886 23
39 969 25
152 621 13
790 289 29
631 673 14
735 548 15
877 313 23
198 949 5
155 793 28
156 960 3
823 286 21
358 677 10
245 181 11
990 323 10
100 954 15
364 42 14
659 919 29
844 469 8
551 976 13
19 133 23
304 956 1
475 666 11
967 912 2
729 902 8
131 2 14
207 718 6
183 377 7
472 573 17
62 125 23
797 496 18
141 153 26
474 980 3
485 948 25
30 29 29
898 160 2
424 719 1
641 902 10
480 726 23
789 140 8
723 938 7
493 431 1
220 905 1
613 391 18
270 421 27
829 671 1
743 95 19
24 88 24
386 569 12
969 710 23
30 433 23
587 279 14
649 499 11
339 464 12
330 86 25
349 915 6
881 11 14
133 387 2
287 773 23
519 742 4
244 124 19
259 63 28
353 712 19
705 404 3
799 734 19
315 435 7
853 669 20
487 802 7
562 89 1
205 960 14
911 557 29
403 816 12
821 522 25
443 579 21
528 378 27
700 45 2
787 899 21
589 386 13
426 948 24
36 506 7
92 417 14
921 820 1
166 994 24
123 437 23
484 317 2
931 17 29
165 156 8
69 745 5
422 171 5
569 559 11
676 652 11
340 925 23
172 91 9
527 566 18
812 50 16
124 333 13
186 499 10
794 568 25
141 342 29
437 263 28
590 939 22
513 631 18
257 804 11
346 683 28
225 495 20
421 972 16
634 158 25
356 952 15
472 446 29
111 883 3
661 825 2
216 339 4
344 596 1
267 294 23
757 519 20
650 292 2
876 279 20
953 635 15
598 107 21
937 570 6
540 584 11
83 800 2
609 496 10
939 763 15
304 873 26
164 523 1
349 751 20
339 704 25
986 302 5
79 591 17
407 484 1
561 919 1
53 528 27
494 819 23
581 123 8
187 639 3
438 988 24
320 680 28
486 18 22
463 98 5
10 505 19
142 66 28
425 472 28
853 966 27
748 547 2
516 86 12
159 877 20
553 197 2
3 35 11
107 498 29
154 861 16
334 3 15
784 428 27
763 633 25
560 381 24
185 897 20
97 408 29
349 313 19
634 316 14
585 775 5
986 930 16
892 616 19
569 752 29
366 515 15
833 428 6
847 613 26
300 62 16
629 763 10
508 397 26
775 982 4
540 320 16
518 565 14
499 134 26
908 853 22
303 686 12
432 534 7
810 834 19
596 815 14
696 324 12
465 451 6
361 343 27
187 861 22
981 360 28
879 620 21
293 924 18
135 708 12
942 870 16
163 466 21
500 515 17
234 332 10
950 693 13
339 880 4
293 213 24
382 444 5
323 738 21
951 873 11
465 168 1
813 683 29
977 535 24
464 769 26
107 72 1
740 411 3
587 57 16
793 439 21
620 114 1
371 418 6
534 883 14
567 697 20
67 674 15
433 490 27
132 949 9
523 690 2
147 629 29
335 422 20
968 43 5
339 766 15
936 653 10
52 220 7
204 287 3
540 721 16
997 205 17
878 728 29
170 227 18
520 563 1
660 883 26
267 223 2
292 511 15
553 563 28
862 768 25
198 660 8
376 9 3
503 887 4
673 57 21
823 929 26
44 942 10
12 209 25
747 854 26
134 759 11
742 973 1
638 171 3
958 899 22
484 755 21
90 780 11
923 603 20
320 1 2
952 12 14
807 759 18
525 894 17
158 636 10
560 626 24
973 937 5
748 421 10
409 863 1
832 786 24
833 458 6
127 410 18
631 569 18
341 446 4
458 605 20
901 165 9
867 490 16
732 238 29
705 1 22
457 832 8
461 17 7
169 497 19
538 128 19
18 470 15
392 280 12
754 533 27
743 400 10
21 485 28
720 190 20
634 647 5
983 461 24
142 630 21
63 520 10
554 538 22
492 930 22
34 685 28
94 780 18
644 802 5
784 522 7
925 157 25
602 492 28
296 986 1
840 49 21
512 956 9
654 448 22
428 482 27
88 576 17
797 220 9
694 5 24
782 282 23
869 236 15
417 884 13
299 724 14
350 236 1
292 242 8
164 23 21
721 111 19
410 260 1
902 955 27
916 89 1
439 958 17
806 375 1
511 674 28
265 377 16
976 669 11
134 833 26
127 906 29
697 316 10
839 570 17
986 486 28
767 277 16
136 435 23
37 946 19
367 212 26
934 540 7
95 674 1
631 802 8
630 851 5
242 690 27
161 676 4
169 795 23
135 931 11
180 320 17
900 688 11
996 974 1
114 69 18
416 52 22
625 682 3
502 277 13
949 790 11
235 960 6
799 447 29
502 628 29
799 528 19
13 876 23
766 990 14
194 759 26
776 384 21
209 238 1
684 539 10
835 775 20
781 926 1
362 428 18
264 579 18
853 944 4
769 711 7
105 257 26
142 34 2
565 595 1
265 632 9
107 467 26
558 601 22
160 963 22
38 227 14
796 433 8
430 554 29
407 659 27
495 801 23
967 718 20
29 335 2
631 443 2
7 353 3
662 513 18
96 551 26
110 699 21
69 481 5
90 889 14
369 736 8
682 704 6
295 733 24
187 364 27
251 724 20
564 738 3
193 834 16
401 945 25
394 366 26
589 456 27
795 826 24
803 860 10
882 155 23
648 695 20
505 946 26
67 863 4
790 408 20
768 161 15
93 555 11
251 144 1
651 291 8
435 447 28
275 681 6
200 329 11
842 834 29
560 901 4
664 43 22
955 811 3
542 256 20
496 859 26
258 510 28
846 297 25
294 924 16
250 125 25
253 319 11
555 880 24
719 896 7
644 203 20
729 746 6
370 594 5
858 852 8
286 698 15
513 344 1
421 947 7
658 200 18
729 107 8
53 179 17
772 175 20
302 904 18
440 626 22
86 485 16
946 123 24
751 637 21
833 410 28
392 69 10
271 150 28
381 556 17
388 328 22
951 983 8
259 423 5
514 861 22
972 807 27
129 911 24
630 744 27
78 137 16
78 760 8
186 141 14
825 882 25
639 833 8
358 444 13
55 310 25
589 283 4
246 412 5
893 42 20
950 120 9
428 550 29
56 737 12
241 914 14
458 554 9
658 264 24
281 319 26
118 260 19
763 506 3
318 399 15
970 701 7
111 129 28
12 186 7
55 779 13
979 589 17
89 247 3
995 880 14
211 999 4
711 114 23
326 784 12
632 107 6
761 218 5
441 231 3
210 286 14
894 617 25
483 58 22
337 53 25
213 617 14
998 680 1
641 6 4
35 638 23
131 752 22
709 545 5
824 756 23
71 2 1
906 485 21
989 174 4
656 388 21
970 738 1
102 379 8
18 766 18
42 250 2
284 959 18
461 135 26
924 206 18
356 113 25
847 454 22
744 110 22
257 432 1
451 886 1
299 904 29
489 946 9
784 582 20
272 43 6
868 319 2
818 676 27
253 875 13
215 619 15
269 877 9
709 680 25
232 331 1
522 820 16
413 956 29
264 228 4
250 448 4
794 618 12
804 872 27
267 439 9
193 709 8
254 770 18
850 355 9
350 229 21
148 642 28
177 906 8
954 508 19
698 303 17
470 107 21
469 726 23
440 271 14
288 526 16
816 376 1
27 78 12
59 226 15
399 404 13
967 358 22
688 408 27
676 230 4
239 51 2
242 492 24
306 780 2
493 949 8
386 328 26
509 387 12
626 138 18
649 458 18
181 146 8
720 174 8
14 414 22
739 656 14
735 315 14
257 160 25
507 546 4
483 55 23
37 33 22
348 683 1
368 216 6
149 937 21
159 303 27
221 42 3
775 777 1
462 386 20
97 893 27
61 728 24
117 766 28
959 466 13
259 186 9
57 335 6
30 495 22
417 716 6
813 492 14
523 306 1
394 403 26
163 817 4
339 934 22
549 893 8
442 504 25
904 913 12
302 944 17
4 361 16
101 526 8
327 50 14
939 796 29
445 311 6
680 2 12
32 552 17
203 346 21
560 250 7
252 553 11
440 557 14
48 10 21
148 337 23
554 277 11
363 74 4
342 754 26
254 139 8
764 342 15
777 902 17
704 154 1
575 946 1
160 994 1
623 142 1
488 696 29
149 412 23
825 754 18
151 360 27
382 124 29
959 902 3
786 606 7
167 534 6
809 46 1
109 669 5
451 157 3
70 658 25
764 483 9
564 986 12
503 368 6
432 327 20
967 466 17
304 633 21
292 794 17
275 255 18
400 707 17
573 777 17
159 893 22
850 457 28
902 960 7
431 744 16
861 711 22
898 368 17
821 660 1
790 287 19
780 687 26
279 613 13
436 124 19
428 974 16
759 229 17
458 660 11
484 873 25
329 124 13
158 945 25
782 88 3
661 868 2
247 500 5
962 936 21
571 717 8
638 476 7
17 934 9
140 770 12
327 451 26
882 610 4
98 392 22
953 53 22
847 652 14
355 614 1
986 538 10
944 528 18
483 545 2
34 37 14
107 365 26
655 247 16
149 697 1
83 2 13
238 850 5
892 205 11
835 191 21
495 488 29
983 323 6
757 358 16
302 465 1
650 120 10
608 622 18
958 57 10
361 295 20
768 540 7
141 375 1
53 223 9
844 558 22
533 316 20
259 970 7
350 972 10
40 580 24
780 538 11
171 899 9
763 19 9
561 512 26
254 917 19
83 762 28
587 295 16
450 554 6
129 256 8
929 296 8
55 429 28
887 600 7
718 715 8
737 628 20
835 882 28
805 317 22
685 257 9
881 707 13
399 836 19
889 118 7
607 173 26
215 412 18
74 130 26
304 219 26
46 55 29
706 212 18
128 897 25
197 130 2
172 529 1
403 418 1
283 377 26
591 944 29
852 370 1
828 26 13
784 72 1
975 779 4
484 259 1
249 809 13
74 981 2
735 737 12
866 20 21
874 611 5
943 815 7
847 643 13
322 780 27
204 107 26
298 591 8
289 193 27
762 267 20
116 354 7
240 572 9
741 446 23
538 742 28
705 589 22
250 263 14
867 467 11
616 765 25
624 406 28
441 520 15
591 988 9
831 228 11
90 969 17
313 859 11
352 916 2
386 166 25
200 385 4
473 1 19
338 977 17
396 418 27
73 362 5
104 193 15
707 635 26
405 949 5
548 653 3
281 39 19
276 591 27
91 64 1
22 755 8
360 151 16
569 577 1
415 681 13
192 389 19
939 146 10
896 694 23
770 975 4
161 604 5
938 695 21
69 69 26
177 429 10
55 999 17
296 766 18
81 958 9
502 249 15
224 146 2
247 916 17
661 77 11
18 16 18
440 437 28
616 966 19
296 21 28
905 669 6
196 751 7
875 605 26
53 830 2
925 429 28
772 443 18
576 461 6
426 901 23
994 870 9
696 518 2
396 424 12
863 620 5
640 847 22
18 900 22
543 825 4
983 950 17
501 878 28
387 304 22
62 651 2
351 347 22
366 743 26
50 958 8
837 950 8
229 969 18
804 512 26
808 847 18
255 349 28
163 736 14
677 151 5
709 854 4
612 220 10
290 270 28
941 107 21
439 689 1
189 493 4
117 653 1
347 908 2
455 423 21
572 101 12
339 162 6
454 126 29
16 769 9
184 710 19
655 501 20
447 42 13
103 512 8
607 211 16
811 19 11
752 591 24
196 930 27
143 736 25
662 752 24
803 289 16
404 296 17
694 96 22
829 199 26
617 158 17
665 322 16
137 74 7
61 271 18
500 766 6
66 780 29
400 935 8
797 340 24
46 386 10
690 216 22
846 185 22
214 851 14
952 340 11
930 753 24
190 254 1
186 672 12
287 72 17
325 221 19
660 620 16
442 310 12
424 509 29
269 75 10
83 27 10
324 309 24
188 499 10
170 38 2
932 325 16
982 651 18
371 663 1
147 457 22
491 234 21
21 503 6
753 938 16
826 263 5
652 803 7
732 326 5
836 258 20
12 592 23
762 964 8
132 463 8
165 307 22
58 328 27
27 433 15
23 259 20
328 911 6
485 995 2
32 831 12
905 196 25
428 958 29
319 443 24
667 960 1
601 370 11
38 397 5
413 420 6
756 101 18
902 938 25
374 323 9
456 228 15
131 8 15
122 679 10
577 346 1
690 947 13
132 337 10
7 751 23
493 507 26
243 409 26
989 135 29
918 591 17
395 723 28
830 197 17
413 774 16
955 465 15
868 949 13
179 956 16
614 801 15
150 397 16
976 738 21
126 8 12
855 403 7
593 585 5
11 998 21
127 306 28
542 174 7
647 353 23
503 967 7
218 469 6
694 446 24
305 924 2
860 779 7
137 725 24
964 736 5
566 215 1
984 109 25
352 757 21
27 260 10
856 831 20
82 525 8
46 183 12
370 43 11
449 532 26
466 497 14
481 63 21
154 399 11
1 751 10
202 131 12
75 987 3
65 70 21
205 468 26
917 191 9
760 992 13
329 458 1
633 291 5
857 797 27
190 799 28
280 353 1
334 428 29
220 845 11
983 50 1
929 319 2
270 80 27
143 409 17
866 394 9
3 603 8
540 793 27
181 425 11
952 112 21
63 332 27
244 315 19
246 244 19
790 514 21
327 9 1
675 875 6
666 231 10
454 771 5
42 304 3
335 257 15
56 672 7
975 917 14
945 163 18
586 953 4
307 281 23
789 308 1
17 974 2
849 428 15
475 822 2
230 157 1
745 566 3
592 541 20
458 838 15
216 424 29
192 83 12
177 872 12
38 242 16
482 91 16
50 918 19
922 148 18
755 245 14
908 189 18
979 647 26
564 215 13
455 407 6
979 585 21
811 975 25
969 810 6
556 212 7
317 486 7
235 241 23
72 149 22
450 480 20
18 397 25
11 204 5
440 184 20
93 347 17
988 317 7
974 873 11
583 190 17
341 777 18
696 201 10
888 3 20
80 22 19
136 385 14
303 177 1
55 270 27
782 258 14
672 585 7
773 168 9
361 861 9
189 557 20
519 446 16
682 878 8
241 366 15
357 669 23
657 724 5
305 507 4
269 531 9
459 304 19
190 665 21
51 207 28
762 78 26
828 760 5
268 354 11
445 711 21
800 369 15
426 26 4
662 295 25
131 106 1
120 649 27
323 700 6
732 814 15
290 642 27
375 262 3
179 60 17
300 860 16
497 638 4
554 300 11
789 431 8
681 904 9
591 227 9
707 311 14
254 602 8
914 329 23
279 508 13
356 160 15
154 10 14
978 564 4
450 353 18
380 387 14
959 978 13
238 37 15
684 644 29
773 558 8
828 837 9
591 546 29
918 700 9
532 679 13
799 129 29
497 509 26
803 820 16
336 58 13
533 95 17
332 220 17
813 48 17
802 991 3
303 909 5
463 442 14
538 593 25
319 442 16
487 245 26
633 581 27
169 115 2
348 799 12
438 612 20
365 414 1
190 70 22
715 533 16
272 423 9
957 95 11
504 582 28
222 568 22
999 89 29
871 789 18
315 227 13
455 944 29
938 134 29
683 202 14
869 474 28
649 783 23
222 639 17
393 862 5
145 213 6
364 437 16
734 752 13
717 560 1
467 850 16
286 533 8
991 403 4
471 404 8
46 978 27
555 371 29
633 868 3
799 584 2
755 319 24
291 388 14
771 207 17
89 494 10
258 837 25
604 660 19
382 58 10
800 613 11
431 246 22
276 46 26
558 153 27
945 444 16
891 567 13
688 9 19
19 619 18
456 223 8
298 606 26
118 758 22
661 541 8
73 818 6
70 728 10
737 673 16
145 565 26
409 253 25
870 624 14
169 433 27
127 731 5
496 849 13
478 510 27
58 936 5
685 358 23
465 447 9
41 593 14
537 354 9
394 224 6
518 745 29
218 225 22
523 721 11
939 551 13
896 609 21
23 294 9
878 111 27
759 153 1
853 42 16
905 789 12
933 307 8
394 877 3
586 753 16
979 692 17
882 940 28
74 315 13
975 545 24
972 305 19
914 510 24
210 415 3
435 700 22
53 94 20
896 32 23
812 11 7
631 894 29
59 320 26
134 295 21
321 620 16
12 886 17
746 449 24
621 884 15
156 937 1
216 185 14
381 349 17
590 980 11
91 391 23
907 526 11
268 847 23
287 211 29
464 310 8
760 931 24
757 87 3
849 655 8
325 388 17
812 978 9
546 69 21
951 328 19
4 597 28
677 884 29
589 700 9
949 460 23
194 218 2
727 419 20
446 96 8
865 260 19
617 806 20
408 110 9
429 114 28
297 792 4
728 381 14
118 330 6
143 876 26
255 604 7
727 402 15
236 619 16
427 236 4
687 644 4
276 73 19
166 722 3
940 451 16
766 921 28
405 64 5
261 671 1
241 399 3
316 987 12
4 414 1
499 101 5
455 730 21
526 896 15
389 837 26
337 603 9
616 8 25
123 622 17
586 215 18
451 883 15
583 888 19
656 739 12
22 194 12
165 721 9
382 462 6
51 800 1
640 768 2
646 243 26
675 829 13
103 280 16
518 215 6
699 872 25
981 246 10
994 763 1
255 145 23
353 196 25
54 189 13
468 835 28
856 510 27
459 965 27
946 483 3
672 534 7
138 515 23
150 509 26
883 764 1
78 469 20
74 524 9
189 344 24
548 201 6
735 660 11
555 958 16
590 631 10
497 121 27
650 623 29
918 506 15
331 584 15
941 10 29
740 200 5
726 100 16
574 835 7
387 742 7
683 332 18
865 829 11
563 831 4
122 749 20
149 81 7
294 22 27
315 115 27
681 193 27
247 768 25
826 155 17
364 191 22
884 56 1
878 971 15
142 445 14
265 595 7
972 889 22
689 205 7
959 886 1
328 485 1
885 664 26
185 380 17
817 264 5
630 142 19
275 637 4
22 902 21
849 226 11
51 267 8
720 226 26
583 907 21
213 792 7
351 329 7
680 146 2
66 777 16
127 404 3
281 426 27
735 628 13
78 31 11
626 104 9
412 687 6
35 252 11
675 604 10
342 284 27
274 702 16
53 829 1
116 463 9
786 198 27
329 276 8
140 254 12
530 18 1
178 405 14
619 80 1
742 423 6
659 49 1
57 102 10
859 571 15
88 357 23
945 38 21
186 531 25
530 413 23
562 591 29
198 563 19
790 305 2
666 316 24
597 373 26
710 584 19
285 673 8
411 970 7
812 508 18
468 39 21
493 953 14
924 151 9
84 293 24
18 959 2
2 909 27
441 619 2
802 256 25
521 667 17
630 832 26
918 652 25
971 145 1
967 70 11
527 506 26
743 876 15
276 879 16
885 672 17
727 474 26
594 347 13
432 977 7
130 247 19
515 570 27
205 538 29
398 417 15
884 512 1
681 140 12
740 26 6
417 105 11
55 700 18
9 484 28
498 614 5
288 481 16
927 38 6
636 788 15
203 24 7
646 57 8
969 797 14
667 567 11
488 622 11
9 983 7
507 482 3
604 122 24
920 401 24
478 37 22
453 592 6
941 238 14
921 559 1
927 227 1
38 67 23
202 428 28
849 935 10
815 892 24
909 164 15
746 643 4
18 448 6
315 741 7
21 662 18
524 941 25
595 980 15
640 182 13
668 383 11
531 198 13
867 460 19
253 206 22
27 224 21
746 891 14
703 264 27
923 789 18
371 736 1
886 376 22
181 396 8
764 279 6
239 147 26
879 752 24
161 131 9
244 877 22
69 932 27
908 856 8
688 227 4
449 465 22
743 646 1
773 411 10
650 650 29
338 529 21
233 43 4
704 639 24
418 60 26
397 968 14
165 9 13
669 458 1
901 553 19
234 327 12
846 329 14
605 19 24
468 604 9
462 660 20
686 79 21
195 476 29
911 642 10
207 663 10
967 917 14
78 151 13
600 997 22
125 602 13
531 422 28
980 236 28
420 923 7
921 470 6
743 733 10
925 940 23
566 260 1
112 338 23
985 939 20
539 416 4
112 947 26
290 927 15
481 699 10
750 973 1
496 68 5
236 993 26
992 911 8
664 23 8
488 8 9
308 899 25
435 364 12
983 654 1
768 487 13
828 238 16
710 734 16
326 323 1
234 315 13
402 979 26
260 467 17
762 128 6
327 563 1
840 898 27
631 667 24
474 495 14
642 558 19
230 884 24
812 118 9
657 872 10
173 484 1
402 246 20
531 574 15
23 766 3
522 397 1
157 224 8
381 218 26
692 449 22
326 613 22
627 270 4
260 795 28
360 550 7
940 81 3
787 104 29
180 627 18
593 136 14
853 869 3
671 914 14
373 592 19
545 220 1
941 480 8
821 192 28
948 484 29
1 271 26
172 803 15
741 396 13
885 249 4
600 272 8
764 645 11
893 542 13
996 483 25
895 657 17
343 605 1
225 959 14
563 131 7
528 224 26
333 110 17
7 710 1
596 827 17
129 72 2
234 69 17
819 964 24
948 307 22
561 532 21
445 95 4
484 975 29
920 308 19
958 668 21
620 264 28
927 745 21
129 979 22
167 150 26
861 98 23
865 659 28
476 104 5
923 940 23
242 861 3
23 819 11
866 439 17
185 718 2
928 848 23
740 367 23
868 580 3
303 446 2
271 274 18
39 197 29
782 439 22
537 814 1
609 681 2
296 218 12
81 498 12
844 590 19
110 458 12
825 113 20
848 385 4
678 776 22
449 910 3
81 447 20
884 56 3
478 353 11
791 786 11
303 982 11
535 444 21
347 270 4
957 470 11
193 148 9
275 598 29
501 679 7
893 916 5
966 394 20
257 185 16
750 489 9
833 376 13
726 723 3
732 32 3
124 225 24
643 853 4
425 706 25
654 599 21
939 565 16
930 174 21
58 924 12
169 109 8
373 835 13
198 567 25
494 43 3
290 687 28
684 464 14
109 118 25
451 57 12
187 339 16
460 398 2
223 919 11
361 292 18
575 843 5
172 689 29
347 979 8
375 15 2
461 124 2
146 927 29
748 466 21
876 927 1
280 150 1
793 863 25
141 790 10
409 315 19
368 662 1
718 390 25
180 851 21
112 998 11
453 98 17
486 327 24
917 607 6
620 401 2
615 894 2
805 303 9
36 23 12
598 741 22
175 273 15
228 737 3
209 191 4
657 677 11
383 947 10
260 567 13
352 534 1
586 691 13
136 727 7
700 325 10
654 852 4
459 80 11
615 290 24
221 299 4
154 682 11
694 942 1
340 646 4
880 585 25
75 73 14
942 773 1
255 427 3
489 238 3
460 853 5
327 426 4
871 580 17
362 275 11
772 967 20
68 847 15
703 922 28
769 217 3
160 472 22
755 313 10
78 125 16
396 452 12
660 323 3
607 37 20
201 161 17
441 229 16
266 284 1
516 53 29
539 565 23
341 320 16
381 751 4
979 147 26
652 807 12
257 767 9
489 968 11
336 409 20
734 27 17
54 543 1
944 82 8
657 423 28
36 156 11
540 136 8
496 140 8
128 397 5
150 238 3
981 926 14
393 660 1
90 66 14
193 10 18
861 20 21
201 408 9
293 948 15
531 796 27
929 277 26
446 427 24
931 760 1
825 153 1
98 244 9
914 789 11
812 650 1
485 203 9
315 496 9
632 380 6
442 661 3
648 108 2
93 391 22
815 217 15
198 667 21
647 934 10
458 746 12
642 584 26
233 251 24
773 235 24
109 677 26
74 326 26
466 771 19
618 586 28
923 136 16
177 783 10
867 594 28
912 236 2
808 469 15
552 242 1
29 703 8
167 777 26
765 595 27
754 213 26
313 489 22
539 666 18
51 885 2
309 149 20
504 957 29
949 862 24
630 891 9
341 410 19
377 175 24
537 929 10
635 242 29
869 133 27
887 184 14
851 846 4
51 350 13
73 651 15
337 634 18
656 975 18
105 704 3
502 241 15
112 876 7
211 98 3
680 985 27
386 189 25
890 240 15
56 313 27
83 2 1
2 659 28
682 116 22
538 618 4
323 730 12
702 293 2
215 325 8
265 64 7
160 306 19
406 362 15
655 446 17
538 800 6
396 482 15
310 20 15
466 343 18
851 46 13
333 261 21
801 878 25
810 39 21
412 797 24
327 452 10
244 342 20
173 90 4
570 400 5
585 867 20
683 718 6
779 51 10
200 205 28
685 367 19
476 779 6
982 458 8
934 703 2
686 228 2
921 798 23
176 735 1
478 771 28
475 550 11
437 750 26
277 787 26
157 615 15
833 598 16
314 532 9
136 219 29
49 492 9
362 20 24
894 498 25
144 325 17
445 762 7
304 392 26
530 549 22
887 734 10
703 48 14
574 537 25
673 938 17
922 652 17
259 546 16
14 42 11
24 487 6
783 143 28
330 673 29
492 913 23
604 616 4
248 191 11
816 216 9
523 491 13
603 750 9
181 116 23
84 140 1
750 924 26
160 254 21
119 98 24
165 702 21
259 302 4
242 118 10
163 994 3
736 597 23
207 778 20
720 862 2
72 965 16
568 125 12
442 597 20
876 762 4
279 373 17
225 967 7
388 130 1
41 218 1
445 425 20
317 497 13
329 569 20
266 490 17
808 932 26
801 160 10
495 440 3
844 17 1
312 405 2
125 447 1
536 244 17
76 561 24
831 890 14
903 508 26
101 669 8
599 470 28
860 965 10
845 810 18
446 122 15
880 599 22
181 487 8
610 916 9
185 747 12
681 3 2
667 456 1
937 55 21
15 915 7
238 761 27
478 559 21
123 439 12
568 972 10
256 935 26
858 120 5
702 801 28
54 820 14
76 757 12
567 772 17
376 362 10
995 840 21
88 316 23
781 884 15
961 492 1
57 702 2
604 404 5
803 459 5
809 887 2
871 454 17
201 183 21
643 178 12
645 267 10
438 48 24
555 361 8
608 770 11
780 374 27
106 529 16
603 339 15
858 562 10
885 115 5
626 759 13
560 404 2
810 842 1
296 397 23
627 5 23
308 138 28
745 596 19
994 199 28
129 57 13
71 294 28
196 273 9
852 833 23
774 996 17
97 644 7
780 271 14
234 579 12
414 677 28
123 23 1
524 504 19
487 576 14
917 124 27
107 976 2
52 103 10
840 200 15
377 980 16
271 566 18
656 980 17
636 456 1
168 980 4
758 819 2
994 88 7
503 195 15
197 600 8
888 792 1
223 169 23
181 792 9
719 800 10
286 789 6
228 957 18
323 715 7
697 61 15
196 564 23
672 762 15
602 650 17
85 225 28
548 406 2
577 478 13
939 116 12
757 345 21
555 20 17
524 717 10
582 914 15
187 938 17
392 892 19
741 977 6
259 525 2
273 455 2
736 394 9
340 504 14
902 59 14
531 936 3
221 870 27
828 57 17
197 801 20
568 894 27
164 153 25
519 426 1
351 515 6
652 207 20
946 461 22
612 344 18
996 918 1
645 746 29
233 296 1
65 864 26
522 29 9
209 548 17
351 251 4
888 904 12
928 202 15
732 815 10
472 163 28
82 160 16
