50 596
1795 5799
6 47 37
6 48 17
7 11 30
7 13 44
7 14 19
7 15 10
7 16 10
7 17 37
7 19 28
7 20 3
7 21 21
7 22 37
7 24 27
7 25 18
7 27 51
7 30 16
7 31 13
7 32 29
7 33 33
7 38 35
7 39 19
7 41 32
7 42 41
7 44 18
7 45 49
7 46 32
8 9 22
8 10 27
8 12 4
8 15 15
8 16 18
8 17 31
8 18 12
8 19 26
8 20 24
8 23 26
8 27 25
8 28 17
8 29 19
8 30 9
8 31 12
8 32 12
8 33 19
8 35 3
8 37 8
8 39 18
8 41 23
8 47 14
9 10 48
9 12 22
9 13 52
9 18 25
9 19 38
9 20 18
9 21 16
9 22 48
9 24 41
9 27 46
9 28 38
9 29 27
9 30 16
9 33 37
9 34 29
9 35 23
9 36 35
9 37 14
9 38 38
9 42 49
9 46 44
9 47 8
10 11 30
10 13 17
10 14 32
10 15 40
10 17 21
10 18 25
10 19 26
10 20 44
10 23 14
10 25 46
10 27 20
10 32 17
10 33 14
10 35 25
10 38 11
10 39 45
10 40 8
10 41 18
10 44 50
10 45 19
10 48 20
10 49 21
11 12 3
11 13 40
11 14 31
11 15 19
11 16 24
11 19 33
11 23 32
11 27 23
11 28 20
11 31 18
11 32 18
11 34 12
11 35 10
11 36 43
11 37 11
11 39 18
11 40 22
11 42 38
11 44 44
12 13 37
12 14 28
12 17 34
12 19 30
12 20 27
12 35 7
12 36 40
12 39 18
12 41 26
12 42 36
12 46 39
12 47 14
12 48 8
13 14 26
13 15 42
13 16 35
13 17 8
13 19 17
13 20 41
13 21 39
13 22 13
13 24 26
13 25 37
13 26 45
13 30 36
13 31 35
13 32 21
13 34 27
13 38 16
13 42 4
13 43 24
13 48 30
14 16 12
14 23 20
14 25 14
14 26 36
14 27 43
14 28 25
14 29 5
14 35 21
14 36 14
14 37 23
14 38 21
14 39 31
14 42 22
14 46 13
14 48 25
15 16 8
15 18 15
15 21 10
15 22 37
15 24 31
15 27 41
15 29 16
15 31 6
15 33 27
15 35 15
15 36 27
15 37 8
15 38 29
15 41 29
15 45 39
16 20 7
16 22 29
16 23 28
16 24 22
16 25 18
16 26 28
16 28 27
16 31 5
16 32 19
16 33 23
16 35 16
16 36 19
16 38 25
16 44 20
16 46 25
17 18 21
17 20 34
17 21 34
17 27 39
17 28 21
17 31 29
17 32 19
17 33 13
17 34 25
17 36 29
17 37 35
17 38 16
17 40 26
17 41 8
17 43 17
17 45 38
17 46 12
17 48 28
18 19 15
18 21 13
18 22 24
18 23 18
18 24 23
18 25 25
18 27 32
18 29 7
18 31 9
18 32 8
18 33 12
18 37 14
18 38 14
18 40 22
18 41 13
18 42 23
18 45 30
18 47 19
19 20 25
19 22 9
19 25 21
19 27 41
19 29 11
19 30 24
19 31 21
19 33 13
19 34 23
19 35 23
19 37 29
19 41 7
19 42 13
19 45 39
20 21 21
20 22 33
20 25 15
20 26 33
20 29 15
20 33 30
20 36 16
20 44 16
20 46 28
20 48 30
21 24 35
21 26 12
21 27 31
21 28 22
21 29 19
21 30 6
21 31 10
21 32 17
21 33 23
21 34 13
21 36 34
21 37 2
21 39 12
21 43 20
21 47 8
22 23 13
22 24 13
22 25 26
22 26 47
22 30 33
22 33 19
22 34 30
22 37 38
22 38 22
22 41 13
22 42 9
22 43 18
22 47 43
22 48 33
23 25 33
23 26 37
23 32 14
23 37 32
23 39 42
23 40 19
23 41 6
23 43 18
23 44 37
23 47 38
24 25 13
24 30 29
24 31 26
24 34 32
24 35 32
24 36 13
24 37 34
24 39 42
24 40 39
24 43 15
24 46 6
24 47 38
25 26 46
25 28 39
25 32 32
25 33 32
25 34 36
25 36 1
25 39 36
25 41 28
25 44 4
25 45 55
25 46 19
25 47 34
25 48 38
26 27 25
26 32 23
26 35 15
26 38 28
26 39 18
26 40 26
26 42 43
26 43 32
26 47 16
26 48 15
27 30 34
27 32 25
27 33 27
27 35 26
27 37 33
27 38 24
27 41 33
27 42 38
27 45 2
27 48 20
28 30 23
28 32 7
28 34 9
28 35 15
28 36 40
28 37 24
28 40 7
28 41 14
28 44 43
28 45 17
28 46 30
28 48 10
29 31 10
29 35 16
29 36 18
29 41 14
29 42 23
29 43 2
29 44 21
29 47 23
29 48 21
30 36 28
30 40 28
30 42 33
31 32 17
31 33 21
31 35 11
31 38 23
31 40 30
31 42 32
31 43 12
31 47 12
31 48 18
32 33 6
32 34 6
32 36 33
32 37 18
32 39 29
32 41 11
32 42 20
32 43 14
32 47 25
33 35 16
33 39 35
33 40 15
33 42 13
33 44 36
34 37 15
34 39 25
34 40 14
34 41 17
34 42 26
34 45 19
34 48 3
35 36 34
35 39 19
35 41 20
35 42 29
35 43 17
35 44 35
35 45 24
35 47 15
36 37 33
36 38 36
36 42 33
36 43 19
36 47 35
37 39 10
37 44 34
37 45 31
37 46 36
38 39 35
38 40 11
38 41 9
38 46 25
38 47 31
39 40 39
39 41 37
39 42 47
39 45 39
39 46 44
39 47 4
40 41 21
40 44 50
40 45 12
41 44 32
41 46 16
41 47 33
41 48 20
42 43 20
42 44 37
42 48 29
43 44 22
43 46 16
43 47 25
44 48 41
45 47 36
45 48 17
46 48 35
