200 9901
7 60 50
7 61 40
7 62 45
7 63 43
7 64 6
7 65 92
7 66 57
7 67 41
7 68 16
7 69 98
7 70 33
7 71 51
7 72 2
7 73 18
7 74 53
7 75 50
7 76 7
7 77 46
7 78 39
7 79 17
7 80 2
7 81 80
7 82 46
7 83 86
7 84 60
7 85 79
7 86 18
7 87 65
7 88 62
7 89 20
7 90 5
7 91 63
7 92 11
7 93 49
7 94 5
7 95 17
7 96 41
7 97 13
7 98 57
7 99 8
7 100 10
8 9 41
8 10 58
8 11 11
8 12 10
8 13 11
8 14 13
8 15 68
8 16 8
8 17 51
8 18 84
8 19 9
8 20 82
8 21 81
8 22 47
8 23 42
8 24 60
8 25 16
8 26 58
8 27 21
8 28 87
8 29 62
8 30 83
8 31 98
8 32 10
8 33 39
8 34 66
8 35 2
8 36 52
8 37 74
8 38 9
8 39 13
8 40 15
8 41 19
8 42 76
8 43 24
8 44 29
8 45 88
8 46 44
8 47 88
8 48 38
8 49 27
8 50 96
8 51 71
8 52 8
8 53 94
8 54 64
8 55 19
8 56 9
8 57 21
8 58 91
8 59 96
8 60 82
8 61 73
8 62 93
8 63 44
8 64 63
8 65 58
8 66 97
8 67 14
8 68 31
8 69 58
8 70 79
8 71 97
8 72 76
8 73 54
8 74 21
8 75 56
8 76 41
8 77 16
8 78 43
8 79 30
8 80 42
8 81 90
8 82 100
8 83 1
8 84 84
8 85 16
8 86 19
8 87 92
8 88 36
8 89 61
8 90 87
8 91 70
8 92 33
8 93 31
8 94 13
8 95 48
8 96 88
8 97 9
8 98 13
8 99 71
8 100 66
9 10 91
9 11 67
9 12 93
9 13 44
9 14 39
9 15 48
9 16 36
9 17 54
9 18 90
9 19 65
9 20 48
9 21 80
9 22 65
9 23 48
9 24 15
9 25 80
9 26 19
9 27 6
9 28 67
9 29 79
9 30 45
9 31 36
9 32 64
9 33 27
9 34 100
9 35 11
9 36 15
9 37 61
9 38 23
9 39 85
9 40 78
9 41 66
9 42 51
9 43 71
9 44 9
9 45 90
9 46 18
9 47 45
9 48 95
9 49 60
9 50 9
9 51 42
9 52 91
9 53 25
9 54 42
9 55 5
9 56 56
9 57 60
9 58 62
9 59 75
9 60 90
9 61 58
9 62 62
9 63 5
9 64 85
9 65 62
9 66 15
9 67 99
9 68 74
9 69 90
9 70 35
9 71 51
9 72 55
9 73 37
9 74 21
9 75 15
9 76 78
9 77 91
9 78 11
9 79 73
9 80 50
9 81 72
9 82 66
9 83 40
9 84 48
9 85 7
9 86 96
9 87 56
9 88 18
9 89 57
9 90 30
9 91 8
9 92 67
9 93 91
9 94 12
9 95 51
9 96 4
9 97 79
9 98 1
9 99 77
9 100 20
10 11 87
10 12 80
10 13 26
10 14 23
10 15 100
10 16 92
10 17 53
10 18 42
10 19 3
10 20 77
10 21 43
10 22 74
10 23 42
10 24 34
10 25 21
10 26 49
10 27 29
10 28 76
10 29 66
10 30 38
10 31 57
10 32 25
10 33 4
10 34 48
10 35 89
10 36 54
10 37 3
10 38 19
10 39 6
10 40 80
10 41 90
10 42 92
10 43 11
10 44 15
10 45 14
10 46 10
10 47 6
10 48 18
10 49 4
10 50 60
10 51 94
10 52 46
10 53 33
10 54 36
10 55 80
10 56 6
10 57 36
10 58 60
10 59 33
10 60 53
10 61 97
10 62 90
10 63 78
10 64 100
10 65 89
10 66 66
10 67 5
10 68 91
10 69 36
10 70 10
10 71 22
10 72 25
10 73 1
10 74 32
10 75 91
10 76 67
10 77 94
10 78 48
10 79 36
10 80 49
10 81 8
10 82 30
10 83 94
10 84 92
10 85 17
10 86 25
10 87 97
10 88 4
10 89 85
10 90 82
10 91 56
10 92 81
10 93 71
10 94 33
10 95 33
10 96 59
10 97 50
10 98 37
10 99 1
10 100 37
11 12 99
11 13 75
11 14 61
11 15 51
11 16 58
11 17 51
11 18 69
11 19 3
11 20 51
11 21 5
11 22 51
11 23 58
11 24 34
11 25 97
11 26 49
11 27 2
11 28 21
11 29 98
11 30 5
11 31 5
11 32 79
11 33 60
11 34 86
11 35 1
11 36 45
11 37 70
11 38 11
11 39 46
11 40 58
11 41 63
11 42 83
11 43 8
11 44 37
11 45 95
11 46 59
11 47 47
11 48 98
11 49 27
11 50 49
11 51 48
11 52 31
11 53 52
11 54 5
11 55 16
11 56 48
11 57 5
11 58 17
11 59 68
11 60 54
11 61 73
11 62 25
11 63 84
11 64 85
11 65 62
11 66 84
11 67 81
11 68 31
11 69 94
11 70 26
11 71 88
11 72 57
11 73 60
11 74 96
11 75 45
11 76 7
11 77 6
11 78 43
11 79 4
11 80 84
11 81 44
11 82 51
11 83 15
11 84 95
11 85 7
11 86 82
11 87 94
11 88 63
11 89 51
11 90 61
11 91 69
11 92 23
11 93 37
11 94 52
11 95 59
11 96 98
11 97 36
11 98 39
11 99 28
11 100 81
12 13 65
12 14 68
12 15 89
12 16 76
12 17 15
12 18 86
12 19 82
12 20 20
12 21 28
12 22 85
12 23 3
12 24 71
12 25 87
12 26 69
12 27 17
12 28 45
12 29 51
12 30 10
12 31 8
12 32 53
12 33 23
12 34 76
12 35 75
12 36 59
12 37 79
12 38 34
12 39 57
12 40 14
12 41 72
12 42 36
12 43 47
12 44 88
12 45 3
12 46 35
12 47 16
12 48 69
12 49 72
12 50 97
12 51 88
12 52 100
12 53 34
12 54 43
12 55 22
12 56 72
12 57 11
12 58 91
12 59 17
12 60 13
12 61 52
12 62 76
12 63 65
12 64 26
12 65 3
12 66 92
12 67 37
12 68 81
12 69 25
12 70 93
12 71 95
12 72 48
12 73 80
12 74 93
12 75 88
12 76 83
12 77 79
12 78 55
12 79 51
12 80 51
12 81 51
12 82 91
12 83 2
12 84 36
12 85 33
12 86 75
12 87 60
12 88 95
12 89 65
12 90 76
12 91 60
12 92 69
12 93 3
12 94 24
12 95 94
12 96 5
12 97 15
12 98 30
12 99 85
12 100 91
13 14 74
13 15 31
13 16 91
13 17 54
13 18 23
13 19 30
13 20 88
13 21 54
13 22 84
13 23 90
13 24 4
13 25 86
13 26 32
13 27 57
13 28 74
13 29 16
13 30 31
13 31 33
13 32 11
13 33 48
13 34 60
13 35 22
13 36 68
13 37 62
13 38 45
13 39 61
13 40 18
13 41 12
13 42 43
13 43 2
13 44 54
13 45 16
13 46 85
13 47 96
13 48 21
13 49 59
13 50 25
13 51 8
13 52 12
13 53 60
13 54 50
13 55 67
13 56 46
13 57 81
13 58 23
13 59 19
13 60 97
13 61 6
13 62 3
13 63 59
13 64 5
13 65 62
13 66 80
13 67 72
13 68 75
13 69 76
13 70 32
13 71 92
13 72 39
13 73 74
13 74 45
13 75 45
13 76 42
13 77 29
13 78 40
13 79 62
13 80 88
13 81 17
13 82 22
13 83 99
13 84 76
13 85 71
13 86 66
13 87 73
13 88 3
13 89 40
13 90 43
13 91 51
13 92 97
13 93 45
13 94 61
13 95 1
13 96 58
13 97 92
13 98 72
13 99 32
13 100 68
14 15 56
14 16 75
14 17 58
14 18 81
14 19 20
14 20 2
14 21 22
14 22 48
14 23 42
14 24 36
14 25 35
14 26 10
14 27 9
14 28 86
14 29 85
14 30 79
14 31 3
14 32 10
14 33 33
14 34 42
14 35 52
14 36 84
14 37 39
14 38 49
14 39 96
14 40 39
14 41 6
14 42 88
14 43 63
14 44 90
14 45 55
14 46 18
14 47 64
14 48 12
14 49 50
14 50 83
14 51 14
14 52 24
14 53 83
14 54 7
14 55 11
14 56 17
14 57 16
14 58 19
14 59 2
14 60 52
14 61 49
14 62 56
14 63 61
14 64 81
14 65 98
14 66 13
14 67 16
14 68 88
14 69 13
14 70 12
14 71 78
14 72 18
14 73 99
14 74 40
14 75 59
14 76 5
14 77 9
14 78 23
14 79 68
14 80 11
14 81 57
14 82 81
14 83 34
14 84 39
14 85 39
14 86 44
14 87 8
14 88 6
14 89 62
14 90 61
14 91 58
14 92 10
14 93 17
14 94 18
14 95 42
14 96 66
14 97 82
14 98 58
14 99 53
14 100 46
15 16 21
15 17 82
15 18 64
15 19 19
15 20 22
15 21 74
15 22 23
15 23 82
15 24 48
15 25 90
15 26 44
15 27 5
15 28 23
15 29 77
15 30 95
15 31 13
15 32 72
15 33 54
15 34 19
15 35 85
15 36 15
15 37 28
15 38 46
15 39 83
15 40 97
15 41 40
15 42 100
15 43 31
15 44 97
15 45 52
15 46 76
15 47 69
15 48 85
15 49 91
15 50 39
15 51 6
15 52 65
15 53 61
15 54 40
15 55 12
15 56 2
15 57 83
15 58 68
15 59 76
15 60 12
15 61 15
15 62 41
15 63 35
15 64 68
15 65 11
15 66 20
15 67 34
15 68 38
15 69 17
15 70 68
15 71 34
15 72 56
15 73 67
15 74 64
15 75 4
15 76 70
15 77 92
15 78 72
15 79 55
15 80 82
15 81 10
15 82 12
15 83 46
15 84 22
15 85 51
15 86 10
15 87 76
15 88 86
15 89 77
15 90 3
15 91 49
15 92 43
15 93 43
15 94 83
15 95 11
15 96 53
15 97 54
15 98 44
15 99 42
15 100 23
16 17 12
16 18 76
16 19 78
16 20 78
16 21 91
16 22 34
16 23 100
16 24 34
16 25 57
16 26 54
16 27 16
16 28 19
16 29 65
16 30 13
16 31 40
16 32 68
16 33 74
16 34 67
16 35 53
16 36 3
16 37 70
16 38 53
16 39 45
16 40 64
16 41 87
16 42 55
16 43 69
16 44 93
16 45 51
16 46 10
16 47 15
16 48 14
16 49 37
16 50 44
16 51 43
16 52 80
16 53 77
16 54 42
16 55 13
16 56 86
16 57 95
16 58 80
16 59 4
16 60 60
16 61 45
16 62 95
16 63 79
16 64 18
16 65 62
16 66 83
16 67 72
16 68 83
16 69 35
16 70 17
16 71 46
16 72 21
16 73 23
16 74 66
16 75 13
16 76 73
16 77 28
16 78 79
16 79 38
16 80 64
16 81 23
16 82 81
16 83 95
16 84 51
16 85 74
16 86 60
16 87 36
16 88 69
16 89 91
16 90 39
16 91 80
16 92 35
16 93 34
16 94 58
16 95 5
16 96 47
16 97 40
16 98 76
16 99 29
16 100 26
17 18 44
17 19 26
17 20 98
17 21 19
17 22 44
17 23 63
17 24 91
17 25 71
17 26 41
17 27 81
17 28 34
17 29 15
17 30 13
17 31 81
17 32 18
17 33 86
17 34 40
17 35 53
17 36 6
17 37 30
17 38 44
17 39 37
17 40 17
17 41 29
17 42 94
17 43 21
17 44 75
17 45 85
17 46 48
17 47 55
17 48 62
17 49 44
17 50 80
17 51 60
17 52 62
17 53 23
17 54 22
17 55 4
17 56 93
17 57 14
17 58 84
17 59 79
17 60 29
17 61 48
17 62 11
17 63 46
17 64 34
17 65 50
17 66 50
17 67 39
17 68 31
17 69 93
17 70 76
17 71 47
17 72 73
17 73 21
17 74 19
17 75 47
17 76 58
17 77 19
17 78 1
17 79 19
17 80 14
17 81 33
17 82 78
17 83 75
17 84 7
17 85 51
17 86 30
17 87 52
17 88 65
17 89 14
17 90 30
17 91 45
17 92 13
17 93 92
17 94 42
17 95 46
17 96 41
17 97 91
17 98 37
17 99 23
17 100 36
18 19 12
18 20 22
18 21 8
18 22 84
18 23 40
18 24 7
18 25 41
18 26 10
18 27 7
18 28 12
18 29 23
18 30 91
18 31 41
18 32 97
18 33 98
18 34 44
18 35 27
18 36 49
18 37 8
18 38 92
18 39 30
18 40 4
18 41 4
18 42 21
18 43 45
18 44 2
18 45 13
18 46 87
18 47 38
18 48 35
18 49 22
18 50 1
18 51 56
18 52 82
18 53 84
18 54 48
18 55 88
18 56 77
18 57 57
18 58 46
18 59 40
18 60 32
18 61 37
18 62 80
18 63 80
18 64 34
18 65 23
18 66 58
18 67 82
18 68 82
18 69 1
18 70 11
18 71 37
18 72 57
18 73 83
18 74 81
18 75 58
18 76 95
18 77 20
18 78 47
18 79 81
18 80 93
18 81 47
18 82 89
18 83 74
18 84 82
18 85 36
18 86 13
18 87 10
18 88 44
18 89 59
18 90 49
18 91 75
18 92 47
18 93 81
18 94 7
18 95 80
18 96 55
18 97 64
18 98 13
18 99 89
18 100 65
19 20 75
19 21 25
19 22 21
19 23 57
19 24 58
19 25 78
19 26 3
19 27 77
19 28 24
19 29 83
19 30 21
19 31 22
19 32 71
19 33 47
19 34 3
19 35 58
19 36 59
19 37 65
19 38 54
19 39 69
19 40 13
19 41 80
19 42 67
19 43 45
19 44 86
19 45 46
19 46 100
19 47 50
19 48 10
19 49 88
19 50 14
19 51 84
19 52 64
19 53 86
19 54 92
19 55 21
19 56 15
19 57 94
19 58 49
19 59 90
19 60 29
19 61 70
19 62 11
19 63 51
19 64 68
19 65 65
19 66 9
19 67 26
19 68 29
19 69 62
19 70 47
19 71 94
19 72 41
19 73 13
19 74 38
19 75 27
19 76 11
19 77 89
19 78 28
19 79 72
19 80 28
19 81 93
19 82 56
19 83 92
19 84 78
19 85 99
19 86 64
19 87 44
19 88 93
19 89 65
19 90 33
19 91 73
19 92 86
19 93 95
19 94 23
19 95 53
19 96 59
19 97 31
19 98 30
19 99 40
19 100 44
20 21 28
20 22 33
20 23 37
20 24 93
20 25 22
20 26 15
20 27 3
20 28 11
20 29 42
20 30 74
20 31 90
20 32 34
20 33 81
20 34 33
20 35 63
20 36 32
20 37 49
20 38 6
20 39 24
20 40 13
20 41 90
20 42 48
20 43 98
20 44 84
20 45 70
20 46 50
20 47 42
20 48 53
20 49 31
20 50 33
20 51 96
20 52 59
20 53 65
20 54 32
20 55 51
20 56 87
20 57 46
20 58 5
20 59 49
20 60 39
20 61 30
20 62 90
20 63 24
20 64 11
20 65 23
20 66 38
20 67 42
20 68 71
20 69 95
20 70 17
20 71 35
20 72 84
20 73 64
20 74 32
20 75 67
20 76 85
20 77 33
20 78 61
20 79 37
20 80 63
20 81 93
20 82 85
20 83 73
20 84 10
20 85 16
20 86 23
20 87 48
20 88 14
20 89 27
20 90 48
20 91 52
20 92 57
20 93 37
20 94 28
20 95 19
20 96 11
20 97 65
20 98 12
20 99 81
20 100 60
21 22 80
21 23 15
21 24 95
21 25 43
21 26 98
21 27 62
21 28 79
21 29 82
21 30 74
21 31 16
21 32 45
21 33 18
21 34 100
21 35 69
21 36 27
21 37 67
21 38 92
21 39 26
21 40 80
21 41 70
21 42 73
21 43 84
21 44 78
21 45 62
21 46 63
21 47 96
21 48 72
21 49 27
21 50 7
21 51 5
21 52 38
21 53 38
21 54 71
21 55 33
21 56 80
21 57 69
21 58 46
21 59 11
21 60 50
21 61 19
21 62 26
21 63 46
21 64 88
21 65 77
21 66 15
21 67 67
21 68 43
21 69 58
21 70 92
21 71 75
21 72 27
21 73 17
21 74 10
21 75 57
21 76 78
21 77 72
21 78 52
21 79 49
21 80 50
21 81 11
21 82 5
21 83 88
21 84 48
21 85 76
21 86 20
21 87 80
21 88 44
21 89 65
21 90 90
21 91 45
21 92 35
21 93 67
21 94 91
21 95 22
21 96 95
21 97 57
21 98 88
21 99 37
21 100 14
22 23 32
22 24 63
22 25 92
22 26 48
22 27 24
22 28 48
22 29 25
22 30 95
22 31 52
22 32 25
22 33 97
22 34 14
22 35 82
22 36 84
22 37 61
22 38 57
22 39 55
22 40 92
22 41 100
22 42 19
22 43 33
22 44 96
22 45 5
22 46 99
22 47 38
22 48 26
22 49 93
22 50 94
22 51 14
22 52 82
22 53 59
22 54 45
22 55 96
22 56 3
22 57 44
22 58 20
22 59 2
22 60 68
22 61 66
22 62 53
22 63 44
22 64 62
22 65 66
22 66 25
22 67 97
22 68 79
22 69 33
22 70 51
22 71 22
22 72 84
22 73 21
22 74 55
22 75 80
22 76 25
22 77 53
22 78 17
22 79 51
22 80 98
22 81 63
22 82 16
22 83 31
22 84 21
22 85 12
22 86 26
22 87 75
22 88 55
22 89 97
22 90 77
22 91 74
22 92 15
22 93 81
22 94 69
22 95 76
22 96 99
22 97 46
22 98 25
22 99 77
22 100 78
23 24 27
23 25 98
23 26 62
23 27 48
23 28 4
23 29 41
23 30 72
23 31 9
23 32 9
23 33 74
23 34 6
23 35 71
23 36 41
23 37 88
23 38 44
23 39 52
23 40 13
23 41 18
23 42 58
23 43 62
23 44 46
23 45 31
23 46 76
23 47 27
23 48 52
23 49 3
23 50 25
23 51 97
23 52 27
23 53 53
23 54 74
23 55 54
23 56 2
23 57 87
23 58 53
23 59 6
23 60 27
23 61 76
23 62 14
23 63 36
23 64 50
23 65 71
23 66 58
23 67 42
23 68 58
23 69 1
23 70 94
23 71 22
23 72 19
23 73 3
23 74 35
23 75 64
23 76 34
23 77 10
23 78 42
23 79 37
23 80 65
23 81 66
23 82 33
23 83 91
23 84 18
23 85 58
23 86 96
23 87 72
23 88 45
23 89 100
23 90 77
23 91 71
23 92 76
23 93 42
23 94 58
23 95 77
23 96 64
23 97 16
23 98 18
23 99 21
23 100 68
24 25 11
24 26 94
24 27 86
24 28 66
24 29 29
24 30 2
24 31 51
24 32 90
24 33 43
24 34 87
24 35 54
24 36 61
24 37 19
24 38 97
24 39 30
24 40 76
24 41 44
24 42 1
24 43 72
24 44 44
24 45 29
24 46 95
24 47 19
24 48 70
24 49 52
24 50 95
24 51 85
24 52 19
24 53 64
24 54 57
24 55 39
24 56 75
24 57 51
24 58 76
24 59 92
24 60 31
24 61 77
24 62 42
24 63 72
24 64 72
24 65 28
24 66 26
24 67 32
24 68 46
24 69 74
24 70 13
24 71 73
24 72 17
24 73 14
24 74 45
24 75 12
24 76 42
24 77 39
24 78 82
24 79 64
24 80 42
24 81 76
24 82 48
24 83 13
24 84 40
24 85 5
24 86 51
24 87 66
24 88 7
24 89 26
24 90 9
24 91 89
24 92 55
24 93 50
24 94 60
24 95 26
24 96 77
24 97 37
24 98 9
24 99 74
24 100 62
25 26 21
25 27 46
25 28 79
25 29 86
25 30 42
25 31 42
25 32 80
25 33 32
25 34 24
25 35 95
25 36 26
25 37 51
25 38 94
25 39 38
25 40 42
25 41 50
25 42 40
25 43 59
25 44 56
25 45 17
25 46 67
25 47 96
25 48 71
25 49 16
25 50 56
25 51 48
25 52 92
25 53 44
25 54 8
25 55 17
25 56 6
25 57 29
25 58 15
25 59 36
25 60 66
25 61 56
25 62 77
25 63 45
25 64 40
25 65 52
25 66 39
25 67 65
25 68 3
25 69 33
25 70 54
25 71 44
25 72 82
25 73 45
25 74 55
25 75 90
25 76 61
25 77 21
25 78 37
25 79 32
25 80 89
25 81 44
25 82 31
25 83 80
25 84 88
25 85 39
25 86 97
25 87 45
25 88 19
25 89 11
25 90 80
25 91 84
25 92 18
25 93 8
25 94 81
25 95 9
25 96 60
25 97 19
25 98 25
25 99 62
25 100 3
26 27 78
26 28 57
26 29 37
26 30 74
26 31 11
26 32 78
26 33 35
26 34 84
26 35 14
26 36 18
26 37 72
26 38 58
26 39 48
26 40 3
26 41 97
26 42 86
26 43 51
26 44 41
26 45 4
26 46 13
26 47 72
26 48 40
26 49 31
26 50 79
26 51 20
26 52 91
26 53 38
26 54 38
26 55 16
26 56 51
26 57 93
26 58 93
26 59 60
26 60 81
26 61 19
26 62 22
26 63 58
26 64 53
26 65 5
26 66 71
26 67 70
26 68 76
26 69 80
26 70 69
26 71 31
26 72 76
26 73 55
26 74 81
26 75 16
26 76 10
26 77 94
26 78 87
26 79 49
26 80 76
26 81 18
26 82 68
26 83 66
26 84 7
26 85 58
26 86 81
26 87 10
26 88 2
26 89 26
26 90 69
26 91 82
26 92 44
26 93 42
26 94 39
26 95 48
26 96 47
26 97 61
26 98 17
26 99 74
26 100 41
27 28 37
27 29 4
27 30 68
27 31 91
27 32 85
27 33 84
27 34 53
27 35 30
27 36 22
27 37 53
27 38 5
27 39 39
27 40 73
27 41 70
27 42 46
27 43 82
27 44 3
27 45 55
27 46 83
27 47 28
27 48 75
27 49 16
27 50 23
27 51 16
27 52 6
27 53 70
27 54 62
27 55 66
27 56 38
27 57 88
27 58 58
27 59 74
27 60 43
27 61 26
27 62 17
27 63 79
27 64 61
27 65 69
27 66 8
27 67 82
27 68 21
27 69 12
27 70 73
27 71 45
27 72 34
27 73 70
27 74 26
27 75 36
27 76 24
27 77 60
27 78 15
27 79 50
27 80 75
27 81 37
27 82 65
27 83 80
27 84 58
27 85 79
27 86 98
27 87 95
27 88 66
27 89 55
27 90 68
27 91 60
27 92 32
27 93 84
27 94 39
27 95 92
27 96 4
27 97 46
27 98 26
27 99 77
27 100 10
28 29 50
28 30 21
28 31 43
28 32 19
28 33 47
28 34 30
28 35 94
28 36 6
28 37 96
