10000 10000
3637 8498 564
3576 8441 898
6782 8678 701
2285 5437 466
1052 2687 323
7683 8475 222
1765 8756 900
4107 7213 795
2719 6824 213
5755 7307 13
1868 7514 602
4467 9583 897
4208 6203 841
4338 9030 904
1532 2652 244
3912 6103 517
6119 7905 631
3295 3736 356
4043 7058 764
1539 5559 137
5148 8593 755
7592 8739 613
2599 9510 452
8003 9293 132
3959 7438 692
4233 9399 809
2829 8635 602
7350 9285 289
3419 3923 471
5133 5672 762
6912 6913 847
4055 4534 587
5652 6996 581
2644 4695 179
3977 4125 901
6417 8120 718
4100 9112 203
3151 8840 256
7981 9498 375
8370 9517 771
5170 9898 810
3459 7828 92
8001 9346 865
6008 7572 323
966 8351 367
1055 4672 946
8188 9405 222
6277 7116 179
1819 7813 172
6649 9113 965
6449 7644 397
4363 9123 870
5975 7104 349
7821 9840 933
6099 9628 458
3908 6748 262
4616 5466 506
7894 8355 439
6374 9608 53
1461 5589 114
3775 8995 440
3211 8241 525
4104 8350 307
2588 9317 15
5640 6228 882
2515 7893 104
6256 8831 455
2794 9130 433
3053 8149 350
5491 8795 579
2601 7310 891
5026 6675 95
6700 7022 634
8391 9543 372
3134 6768 336
8310 8544 540
6795 7213 929
5893 7058 429
3496 9172 513
5741 9403 58
4538 4980 676
5449 8187 466
2151 8389 298
2025 9682 872
7410 8274 770
3309 6645 151
6589 8901 982
4825 4849 414
5015 5853 239
3989 7886 859
2313 6935 741
8066 9225 972
1062 4877 429
7003 9534 417
5078 8497 304
6376 7312 969
5009 7539 869
4034 4298 810
6488 8417 873
5869 8532 110
5615 6758 99
6271 8577 83
5601 6398 156
7101 7526 302
4397 6651 245
6065 6370 672
3354 5354 772
2146 4679 176
7418 9485 608
5604 7172 638
7880 8427 970
2867 9420 983
2594 8705 143
7144 9403 99
2623 8200 73
3018 5698 484
2068 5209 537
6586 9588 861
3177 5160 871
5726 6872 803
6350 7067 573
7584 8210 217
7916 9011 411
6330 6864 934
7752 8021 499
2474 8376 113
2293 6708 96
2635 3144 318
6600 6695 939
5888 9066 831
1987 6763 456
1872 5430 912
1077 4446 634
4265 7828 776
3744 4563 639
7024 7265 468
6525 7555 990
2361 2402 624
2085 9239 897
4670 8713 417
4976 5890 820
3585 5623 779
1267 8391 574
4869 6552 698
7881 9359 249
3326 7507 301
7121 8177 39
6528 8620 1
4882 7708 46
5554 6071 44
4663 5948 151
7603 7803 290
4851 9506 30
3362 9174 429
1006 9813 124
2277 3054 613
2334 6229 8
6563 8321 404
2782 7598 471
4124 8693 147
5714 9253 613
1073 5547 974
7250 9742 845
7058 7861 211
4939 9923 495
2517 3384 336
4696 8781 256
2026 8378 542
3395 5709 169
7616 8699 738
4530 9593 312
3340 7852 414
6651 8765 472
6104 7790 761
4437 7532 628
3347 9461 320
8083 9206 193
3432 7242 583
2435 8071 192
5546 7281 67
5776 5860 250
3355 3835 243
6047 9069 688
2713 7224 614
8427 9970 800
2999 3489 369
7918 8968 286
3172 6608 558
7034 9267 939
7437 7460 197
6360 7487 886
8521 8747 913
5344 9725 957
1933 7897 862
5493 7306 839
3814 4531 733
3613 6482 233
1084 7190 593
4747 5160 3
1992 2428 335
4632 7471 679
2339 3962 346
2646 8010 748
2548 4049 62
7138 7487 343
3692 4823 274
8398 8750 823
6972 8994 534
8183 8595 341
4804 9962 436
1363 6408 588
7822 8824 46
6315 9191 54
8220 9239 2
5433 8734 503
6508 9035 357
5921 9557 284
1919 3052 274
3000 5014 531
6526 9143 698
5053 6853 971
2767 6688 588
7160 7476 757
5249 7142 491
5438 9128 946
4688 9522 666
5780 6907 382
7850 8903 326
6890 8954 147
3167 6941 143
6285 7178 703
3690 7564 803
3034 7371 844
7072 8995 572
6366 8180 698
8162 8222 266
6460 6943 551
7466 8999 727
3256 3341 680
7319 9610 397
7264 8952 371
3406 9569 835
1371 6429 188
5275 8354 835
8435 8561 424
5438 7923 162
1738 2595 53
3351 6902 86
7697 8587 828
1720 3897 515
5890 8667 194
8054 9564 837
2421 9475 31
2590 9337 237
1806 5448 592
5593 5655 746
1430 2187 364
1532 4849 827
4036 5841 460
7267 7771 115
4677 8439 580
6688 9442 911
3216 5154 262
7783 9128 828
5038 8135 829
5478 7615 17
2342 5538 954
6218 7562 894
8499 9443 917
3865 6128 348
4911 4924 937
3970 5097 406
2223 8234 588
5165 8518 376
3137 3701 252
2345 8609 990
5996 9233 103
7244 9815 997
7207 7218 107
4996 7820 910
7596 9117 272
4811 6136 737
2457 9301 791
8217 8896 168
3387 4478 752
7737 8131 486
3266 4716 467
5312 6003 58
6810 8323 789
2054 6522 768
3566 6929 812
8574 9422 501
4222 9827 97
2423 9180 863
7563 9902 329
8579 8685 323
2346 5275 510
3954 4548 195
4665 6929 974
3223 9909 413
1240 9221 210
3667 5343 302
5864 9785 94
5502 9383 877
1431 7640 324
2027 6114 36
5078 5616 356
2763 3874 737
6415 8396 823
4828 6919 778
4177 9917 806
2294 8942 882
8073 8275 744
7853 8520 533
7581 9617 769
3171 4870 203
7589 9391 674
5681 9214 295
1635 7562 476
2283 9745 5
7405 8666 2
3290 5749 278
3737 7628 332
5484 5953 261
2325 3039 279
5894 6444 66
2286 6832 944
6565 8011 424
7700 9692 50
8070 8890 149
7467 9324 133
8289 8706 210
3268 4211 385
4629 6922 400
8084 9654 131
6424 9430 605
6883 9711 506
5897 5964 540
3936 6537 795
7417 7701 95
2725 9781 215
7890 8733 666
1556 6702 624
3351 9727 888
3829 5738 991
4215 7887 701
4231 6163 275
2812 3647 36
2188 6687 628
3988 8643 528
1837 2286 739
6038 8116 967
4872 7711 489
8414 8466 636
3693 8872 20
6872 8210 567
6533 9322 46
3798 7490 48
4069 6852 701
5230 7873 350
6686 8889 552
7236 7699 734
4205 4994 809
1986 2355 163
1743 8747 842
2887 9218 33
8373 9470 988
1412 6707 861
8077 8175 247
2277 8747 235
4104 9900 625
5311 5322 630
6255 8065 915
5018 5598 808
2620 5327 844
1710 7656 14
6466 9872 73
2641 3480 944
5712 8720 14
2831 9008 262
3151 9735 864
5024 6509 262
8096 9460 421
6253 9440 829
6718 8117 826
3346 6622 431
8166 9512 857
4019 7496 205
6211 6979 820
3763 6842 105
5914 6858 410
4299 9945 638
2660 5086 170
4002 6509 518
2758 7600 141
4674 7250 584
3934 4314 878
7706 9578 715
5255 6957 251
6894 9205 789
3899 9674 859
5517 6779 141
1998 5649 912
4741 9477 791
7755 8274 584
6098 8133 784
6619 9346 108
7069 7331 627
7728 9957 284
5591 9973 797
8625 9976 427
2615 6180 686
7514 7792 538
5402 8193 51
1311 6530 407
1885 3784 134
6952 9585 958
2102 2403 440
3981 9220 136
2574 9482 865
6770 9716 731
6254 9680 847
2948 4964 498
5783 8383 557
7734 7759 542
3974 6885 240
4298 8404 940
2758 2931 517
6972 7506 687
3665 7291 699
7141 9259 46
2765 8026 234
8668 9790 109
4256 5711 933
6881 7794 144
5761 9215 31
8046 9637 24
1817 6706 582
1545 9166 980
5064 7588 205
1719 1760 54
4091 9723 952
7193 8229 938
8641 9809 899
3939 6131 887
1794 2260 12
8041 8866 54
7028 8499 323
4806 5420 962
4101 5166 404
5081 9951 568
5760 8390 481
1335 1721 693
8496 9144 703
1765 6055 66
1466 6979 323
1663 5772 419
4241 6005 291
4343 9339 105
4230 6078 899
8596 9086 722
7167 9123 619
6643 8123 825
8071 8479 150
6935 7717 824
6550 9690 45
5052 5192 491
8064 8926 890
7482 7516 823
4721 6126 974
8774 9331 194
6230 7551 538
5105 9091 660
4960 7853 793
3360 7960 893
1813 9260 141
1980 8693 900
8321 9086 576
2932 3722 843
4333 8374 309
6691 7635 83
7447 9297 378
8776 9206 380
3224 9314 428
3199 8063 928
3972 6121 946
2272 7670 804
7116 7603 272
5303 8224 289
6231 7502 662
5333 9143 643
2409 3029 599
2178 5854 854
1336 9091 232
6653 7864 233
7614 8845 682
1968 2647 973
8461 9421 302
2706 4807 206
7027 8986 212
7541 9834 292
5364 7603 992
4269 7950 497
6904 7571 818
1917 5335 451
5210 7133 585
3430 9262 712
2447 9615 434
8120 8895 624
8213 9480 180
3445 6883 705
6691 8892 987
1579 2605 402
1918 7541 977
2110 4018 844
4033 7076 282
1688 5045 237
2377 9628 511
5538 6996 729
6500 7627 827
2668 5975 521
4399 5512 103
5273 6834 170
6138 8235 928
5851 8840 608
2233 4423 794
2714 6344 816
4483 4679 998
1963 7383 642
2876 9746 304
4265 5446 197
4833 5134 962
7458 9594 240
6420 7295 581
8432 8826 452
4272 7814 654
4159 5755 772
4976 8414 221
3233 9266 730
6853 9351 980
7701 8258 796
6727 9522 236
1773 2620 286
5774 7088 346
5443 9747 97
1540 3387 382
3095 7599 836
2944 3908 45
2109 8306 521
3623 8984 344
6278 9953 692
1588 5162 438
7595 8030 331
4563 5953 892
3622 7471 401
8113 8852 465
5056 9461 524
8503 9006 99
7722 9618 835
8512 9297 77
6032 6760 777
8383 8966 482
4030 8252 506
5412 6694 88
2579 9487 808
1443 4537 822
4903 9431 431
7096 9137 109
4125 6897 76
3050 9312 63
1847 8738 47
7988 8084 177
3173 6517 688
2794 4479 217
1450 9068 757
5497 5645 756
6444 8513 948
3708 4808 519
7495 8464 514
8732 8829 805
2156 5672 385
7657 8364 648
2933 6577 383
6895 9298 273
2509 3313 857
3563 3869 240
2924 9993 533
3106 5826 964
8923 9616 279
5347 6755 370
5847 7319 608
6409 8755 473
5370 7594 447
5359 6029 35
4035 4057 27
7780 8887 527
2782 9027 60
7539 8381 57
4095 4500 978
7873 9446 249
7812 7960 582
8407 8678 22
8739 9889 802
4217 7493 257
7782 9860 605
6768 8003 305
2962 9245 409
2543 3193 920
5508 8035 356
1788 9343 582
7346 8846 402
6774 8806 553
6308 9334 682
5167 5270 522
2473 4568 347
5664 6161 365
1882 4344 815
7625 9564 229
6132 9286 570
7196 7575 469
6088 7826 646
7229 7925 4
6951 7939 73
8046 8735 594
5794 7700 305
2799 5724 585
4259 7833 608
4024 8607 784
7048 7977 523
8492 9604 154
4994 6739 924
4078 8066 768
2915 4378 353
8804 8940 538
7227 7353 874
6819 8421 669
3109 8678 228
5116 5477 311
5290 6627 188
7692 7853 214
5163 8618 675
2455 7435 620
4891 5370 306
7535 8909 61
8899 9682 759
6560 9789 746
7026 9720 388
2076 3675 554
4233 8687 769
2025 8418 954
2340 9042 930
8660 9434 694
5404 6873 248
4414 5199 18
2481 3106 595
6233 7632 637
7210 8898 728
8208 8833 827
4285 9494 718
2172 2616 570
5450 9867 242
4941 7745 8
8459 9958 283
3597 8585 773
1743 2996 365
3450 6076 934
4266 6617 147
6976 9752 936
5425 8647 963
2279 9570 415
6049 6390 857
3125 9351 669
1982 3809 117
6032 8960 858
5181 7372 657
6848 7094 920
8609 8710 743
7358 8290 163
3687 9557 787
6695 9533 329
1919 9261 797
5213 8967 769
6452 6495 290
3198 8477 311
3579 6301 146
2231 6671 93
1600 5398 789
7402 8886 312
2702 9813 490
5289 6739 392
8338 9882 938
8301 9611 723
6325 6375 752
3016 4845 309
7972 9731 870
2989 6608 446
7310 9294 676
6403 8659 352
5738 9274 115
8087 9296 925
6722 7238 550
5038 7875 197
4649 5140 182
4881 9060 974
2753 8656 430
1936 4759 559
6617 6779 927
7742 8078 981
3655 9201 531
2879 6059 715
3093 4732 214
3550 9610 824
6797 7657 16
1617 3114 727
5837 8504 973
3070 4046 898
3819 5303 595
4718 6428 204
5292 9706 36
5570 6842 582
1813 1994 935
1981 4659 34
1902 5917 601
7519 9163 738
5318 7666 755
5794 8939 873
6347 7359 888
8163 9337 125
4552 9447 990
3774 9527 245
4877 5886 520
7843 9043 362
6375 8578 673
4729 5742 281
3951 8244 512
5251 8800 147
9023 9064 745
3044 9611 584
2159 9494 643
8477 8791 452
8330 9168 727
2117 5374 32
5690 8741 542
1796 9034 921
5503 7438 599
3799 6685 900
6849 9817 369
7124 8354 304
8934 9310 204
5072 7042 809
1847 3776 699
4718 7416 809
5461 6395 524
6713 9297 797
3489 7033 365
5897 8904 631
5464 7297 170
4677 9092 870
8987 9387 207
7528 7885 818
6563 9553 299
3050 9863 170
3262 5742 144
3358 9482 893
6495 9809 697
6404 8847 67
6764 8339 502
7524 9923 393
9004 9411 325
4287 8075 642
6626 9186 93
7773 8331 108
7118 9571 717
8771 9640 462
3152 8429 263
2829 2945 776
8870 9163 195
2894 4237 593
5438 5848 625
8852 9983 496
6823 8720 660
7112 9983 521
4199 4864 533
1955 6016 573
4355 6115 141
3500 5685 250
4841 8628 881
4748 9501 203
4009 6022 790
4810 9625 496
3287 6890 489
3257 8177 68
7320 7672 754
7342 9378 340
5080 5092 717
4279 5019 934
8593 9520 409
8181 9628 292
7816 9520 327
8542 9582 838
2097 3335 467
3295 5437 657
8505 9514 221
7086 8729 169
6200 9714 316
6239 9760 627
8418 9369 525
2698 8617 205
6506 8768 963
6368 7652 422
2020 9985 431
5019 5263 648
7006 7927 593
1912 5241 504
5072 6263 600
3070 5659 726
4137 4891 779
3988 5412 991
5748 9876 564
2004 5871 937
5734 7843 659
7653 8414 516
3039 4521 629
3933 9005 49
8547 8618 819
5329 6663 654
4427 8012 487
3002 4245 432
6454 8459 131
7111 8186 207
2081 7704 553
7973 8806 932
9147 9409 704
4968 7666 89
7234 9623 256
5502 8576 871
4370 8793 560
8314 9815 849
4537 6951 645
4249 6497 558
2377 2431 715
7941 9003 544
7016 7135 694
6105 6970 756
3175 9139 585
2794 4679 781
4082 8719 773
8376 8744 634
4156 8849 58
8219 9995 258
5912 7355 872
7663 9949 560
3318 4187 485
4053 5743 330
8696 8772 441
3927 7255 692
7265 8959 735
5325 6079 705
5796 6201 89
7116 7119 665
4931 5143 991
8304 8711 619
5095 6454 834
3930 8438 338
6957 9823 924
3592 6798 847
7459 8003 329
2810 6068 929
6082 8038 200
2838 4613 434
2004 5143 891
5427 8043 287
8426 9061 868
3632 5196 623
8174 9685 12
8545 9970 619
3561 5856 225
4268 4776 953
8709 9341 436
3206 5894 733
8143 8543 803
4096 7995 519
4539 6652 440
3601 3845 754
8847 9445 439
3635 9229 286
7493 9117 340
6402 9230 685
5138 7552 27
6655 8661 452
8872 9472 330
6373 9515 649
6913 7666 381
4091 7881 359
7636 9070 271
6656 7375 392
3039 6262 921
8892 9306 186
3970 5346 466
6499 8136 962
8964 9577 107
3013 5500 790
7365 9717 651
5087 8405 907
5600 6885 182
7867 9331 487
2572 5596 145
6563 7383 731
6244 6360 493
8610 9164 572
5354 8667 346
5198 5353 323
7074 9591 21
8599 8705 232
8209 8621 356
7824 9473 537
5914 7012 707
1895 5727 205
6796 7382 421
6735 9216 27
