10000 10000
4566 9948 744
409 7376 595
3057 5406 542
3124 3341 862
917 6246 277
1008 4219 961
663 2428 794
1189 3486 459
1930 7182 447
2459 6614 646
4547 7134 39
2907 3336 727
4515 6864 833
2530 4959 380
4791 5800 16
953 3578 306
1581 9198 473
2033 6356 28
4459 7528 463
5151 6530 986
2603 8055 515
3150 8567 4
3792 9008 506
5028 9575 916
5157 5666 488
4147 6655 38
765 6018 688
4696 7762 114
420 4581 232
4954 6397 448
4935 9528 210
912 4969 613
4280 9969 251
1375 2277 369
2654 2700 476
960 8615 201
985 3571 503
3963 5316 880
1117 8587 438
1298 3389 328
2941 7638 195
1570 5388 428
1065 2728 403
563 4296 8
4918 5981 918
836 9298 500
2946 6380 411
1093 1536 123
3279 4303 15
4930 9774 550
813 1108 64
1791 2726 720
3330 8656 225
3834 3901 732
1589 7540 508
2712 6993 41
3662 4674 72
4813 9331 936
1817 9230 803
4701 5252 199
4374 7697 924
1726 5664 187
3625 9391 602
2599 5987 770
2327 5424 412
1415 7896 3
4069 7090 392
3574 7637 137
3489 6477 412
3175 5353 711
1228 7395 361
5181 6944 557
1198 1234 78
4933 6976 327
2893 4049 310
935 9976 298
4485 8846 438
1076 8790 493
4090 5032 584
5039 6587 727
1143 9293 823
1444 5762 582
5021 7132 75
3432 8282 527
2796 7435 21
4281 9345 63
5177 6922 47
5075 9864 44
4717 5612 990
495 4367 686
3036 6465 34
2639 6934 606
1955 8101 588
2827 8775 285
3776 8811 114
3052 9822 838
2989 6460 812
2223 7763 74
5247 9612 114
5115 8755 45
919 7612 227
3449 8702 723
3801 7027 442
4086 5832 757
1093 8407 347
4979 5939 225
1237 5294 985
3910 4317 119
3629 4687 769
1743 5292 221
1495 3850 554
2635 4672 886
3457 5272 502
1237 7617 476
3956 9105 336
3959 5020 100
5076 9098 536
4735 9253 42
4852 8417 310
2395 3417 680
1051 3969 837
4752 9381 168
3382 7962 925
735 5636 752
528 8174 229
2430 6373 175
4031 5264 426
1504 5069 145
665 6869 55
4944 6520 619
3992 8676 235
963 1776 129
1136 4601 374
1897 4161 763
4160 5146 54
4898 7289 592
1323 9812 954
2847 9899 124
611 9934 572
5065 6706 419
1531 5746 885
4677 9763 874
3011 8731 271
864 8058 930
2641 5470 678
4521 6283 850
3629 3814 194
912 4558 652
1971 2662 563
2527 3652 588
1785 4980 109
3014 5864 611
5477 9485 965
3420 6649 447
2088 2572 456
1518 9166 572
1354 8830 322
2428 6657 131
1160 3706 142
5014 6374 411
3440 9334 259
3989 7306 569
4421 4464 469
1727 7788 36
5007 9554 384
5216 8241 215
3103 6837 472
2192 5237 107
4825 8000 595
4758 8214 861
606 6085 322
2040 3236 214
4583 9098 763
3439 8850 239
4908 7439 924
5174 9768 846
3248 5667 856
893 6986 147
4859 8330 369
2956 9468 790
3546 5483 293
2898 8836 689
3508 7556 588
3038 5436 307
3036 9965 292
1421 8893 349
5541 7450 698
4876 5536 12
2682 4215 774
946 9522 125
4157 5398 475
3875 8198 786
2619 9676 274
1576 7467 759
3295 9834 980
3605 5059 969
2190 4232 643
2973 9504 771
1259 2499 513
4043 7169 113
5547 6619 783
2193 9024 843
4131 4719 859
3109 4491 945
2027 2927 989
1603 6021 968
2822 7303 377
3389 9627 423
3653 5677 252
4280 5326 585
4033 9466 210
2263 2462 773
4967 8306 312
1456 5065 120
4219 9565 503
3445 7857 752
2298 9689 567
4823 8765 997
2638 9738 54
1928 3093 862
1730 7639 547
644 4889 935
4693 8752 164
4583 9148 802
2684 5170 17
3081 8470 732
2466 9503 323
5170 7157 729
2251 7078 71
2107 9889 214
3214 3746 622
1905 9389 726
4805 9868 72
1830 2458 165
4166 4971 6
973 9217 879
4635 5664 807
1049 9511 464
4381 5887 327
4061 9177 944
3795 5472 251
4742 5291 809
2235 3761 39
2015 8916 604
1310 2024 328
2407 8893 712
4520 7334 157
716 7019 285
5235 7914 741
1482 3260 281
2151 4145 767
3385 9335 393
3889 8576 151
1822 1893 850
3474 6462 997
3642 4878 904
1167 4268 7
1570 3963 979
779 5523 846
3156 4560 732
3858 4073 500
5504 9574 122
751 1718 324
3807 5336 529
902 7242 549
1952 5427 445
3681 9671 391
5121 9709 897
4422 5916 427
4008 4811 11
2333 3932 887
5291 9697 9
2014 6661 187
5482 6965 458
3452 5797 778
1624 8375 178
3144 3699 17
4215 6789 805
2645 7686 177
3053 5508 225
2658 4863 230
4346 9048 606
4534 7091 800
4194 9242 964
3178 7928 298
689 3741 799
1101 7130 722
1308 6948 74
906 2387 481
1400 4100 844
3024 3460 895
2659 2782 780
5179 7333 324
708 2159 851
2423 5310 241
1947 7303 41
5600 7297 695
2782 9330 946
1629 3186 42
4983 9458 410
3514 9458 763
1621 5992 283
3957 9127 332
3251 8128 446
4344 6171 84
2752 6118 21
809 6365 140
1016 2122 456
5592 8170 125
5594 8424 324
3429 7135 277
2459 7959 918
1383 9026 499
4086 5160 524
1816 8825 956
749 7419 444
922 8799 786
4135 4811 55
2395 8706 326
4600 6493 78
2846 5292 211
2206 5955 915
1975 2581 673
4379 8751 808
4466 5447 228
2647 4321 467
4262 4268 271
2898 9917 981
3377 3530 247
5311 8761 406
4370 5684 276
1104 2054 915
5114 8415 604
2394 7482 380
5523 7865 687
3176 8157 608
1487 5231 813
2890 8253 847
1781 8911 463
5375 7371 488
3998 5107 894
2698 3397 309
4608 9179 355
5432 6543 178
1280 9917 4
1936 4478 788
5170 9607 326
4871 6310 403
842 3270 424
1145 1228 716
4694 7349 58
3649 6616 958
2231 6559 32
3079 4309 954
2178 8464 178
2361 9115 987
4229 8695 145
4057 6236 624
2697 5366 54
4184 4476 31
4484 5186 314
2272 4509 178
4304 5618 537
2293 5039 347
3341 4716 338
3213 7061 196
3441 4683 530
3456 5172 502
3148 4084 312
2243 3168 422
3113 9342 318
2698 4791 893
5692 7462 809
4644 7826 419
1979 8970 900
3267 9417 960
1084 1898 34
4887 6625 448
5187 7105 307
2110 4452 35
1086 7690 347
1092 9132 300
2764 7497 556
3966 6195 794
5704 6937 671
2140 5710 12
4913 6826 508
3881 6979 950
2379 4642 314
3730 6726 653
2744 5285 349
3180 6507 717
4284 4918 285
3281 5223 238
3086 4372 978
2661 7947 138
3136 6251 265
1274 7525 241
2093 4383 567
5712 7955 555
4988 6643 329
2299 7854 854
955 5594 376
2263 3914 701
5127 8921 953
2136 8847 326
815 2953 188
1506 8904 516
1056 5416 462
2555 8075 684
2367 6171 215
3535 8277 401
5052 9344 247
5284 9534 603
3801 6158 967
1906 1970 361
989 8327 94
1560 6267 727
5396 7366 507
5473 7127 449
1116 1683 207
5665 5704 480
1542 9920 984
3624 5177 356
3082 5770 833
3592 6844 391
5702 9889 167
841 1596 779
3167 3626 818
4008 8940 499
3311 5629 376
3001 4515 481
5553 9386 667
5210 5860 958
2112 7427 758
5617 6301 19
3439 6823 418
5622 7682 790
4250 7548 3
4605 6852 869
3465 8614 425
5126 6676 531
993 3533 941
5339 7122 253
4021 5817 420
1410 5149 56
3631 5445 875
2242 9195 672
4371 8344 471
4631 7268 482
2707 8733 152
5282 9879 337
3583 4247 218
4717 8822 780
1517 3694 730
2626 9789 548
4493 7600 328
4731 9130 237
3386 9657 404
4182 9710 294
5333 6225 110
4352 8228 227
1147 2909 476
5472 8966 524
1738 2522 328
2608 5269 351
2897 8371 610
1594 2401 523
3516 6762 879
2110 5164 385
2527 6805 261
2424 5469 579
3825 9822 574
5562 6183 481
4869 5400 610
1307 3658 26
5474 7607 138
5189 6327 820
936 9066 446
4918 8512 136
2304 6708 723
1335 3204 61
2827 3227 784
4546 8855 164
3091 8322 629
5512 8735 260
2260 6006 958
4710 5678 49
1769 1967 121
2350 6715 930
4809 7628 769
5005 5062 748
2814 3389 796
2201 5338 388
5513 7005 48
3657 6553 455
3411 7042 311
4542 7329 225
2810 4112 71
2250 4908 24
4135 7993 523
5155 5292 478
3250 4041 171
1405 8882 175
5695 7291 971
5148 5484 519
1581 7787 197
3273 9930 494
2275 2596 878
3676 7215 146
1550 6720 786
2354 4915 167
2926 3492 54
1597 6602 878
2063 4131 154
2916 7301 214
3817 5841 965
2525 2541 365
2895 9248 518
5841 9280 543
2858 9983 19
2898 6111 418
2813 3976 487
4557 7861 669
5823 9650 704
1264 2719 990
3675 8614 983
1956 4280 993
3433 4537 301
2756 8005 272
1308 6555 635
2357 8419 911
5192 5275 930
3544 5674 862
2950 4801 235
4584 9208 369
1372 2079 432
1724 6153 322
3041 4663 534
3075 8561 945
977 5635 757
2422 8941 50
3886 8371 694
1471 3082 95
3190 3420 778
4282 7009 599
4077 4724 419
3214 6883 908
3333 5912 429
2796 4054 499
2912 5309 14
4299 5880 343
5320 9462 904
5603 7819 535
3815 9383 906
1240 3604 422
1900 2994 722
4928 5583 492
2739 2792 725
1519 8514 720
2185 4022 453
3796 8886 854
5514 9907 889
3930 6404 783
5743 9061 101
5298 7164 430
3983 4749 786
2265 9671 600
2318 8750 546
1278 9846 804
4018 4353 24
4257 5041 610
4860 5506 962
5158 8425 774
3006 8839 492
4741 8117 894
3733 9330 226
4499 9264 961
2986 5533 656
4316 4418 737
1723 3812 408
5848 7615 682
2778 5801 900
1912 6261 317
2935 6690 469
3739 5092 611
2348 6554 166
3387 5522 559
3563 5861 930
1986 9839 706
3307 6982 958
3783 5626 139
1282 6794 102
1743 5010 86
3164 6586 225
1711 9058 973
1749 4667 406
2680 9186 366
3541 7735 396
3010 6061 98
5486 7236 275
2698 9749 599
5670 9407 382
4675 6090 585
2579 6301 686
4152 8831 472
1840 6970 541
2491 9180 117
4660 7783 513
4035 9769 32
1691 9702 114
3404 4504 168
5426 7887 873
4587 7018 834
1849 6468 14
4196 9865 233
2120 9893 103
2015 7859 788
1316 3154 199
5333 9909 265
5098 5516 43
4313 8514 490
4450 7021 98
3537 6681 966
2357 5314 533
3113 5247 670
1555 6822 701
3469 4702 384
1922 6899 84
5844 8057 547
2277 5559 872
5742 8579 685
5672 8288 584
1769 8387 950
4090 4983 72
5597 8109 986
3116 4850 461
5220 6332 389
3426 5796 589
1419 1875 869
1314 5687 613
1121 7211 638
2322 3477 407
3013 4679 849
4504 9055 444
4961 8851 909
5302 9723 126
5312 5939 899
2375 2657 665
3173 5789 972
2054 7022 86
5833 9570 399
1484 2954 754
3820 6311 248
1739 6354 549
2959 6437 839
4603 5958 137
2232 9053 849
3321 8461 6
5151 9935 43
3920 9394 859
3206 6979 676
1809 8836 476
1697 3838 546
2695 4229 836
5190 5204 768
1479 9275 976
3677 7756 624
2352 9422 101
4926 7978 995
1811 7542 525
6020 9718 305
2666 7523 324
1711 7013 989
2861 5271 147
4610 9172 945
5907 7583 589
2395 3838 906
2019 5399 796
3843 8224 923
3673 5610 257
2546 4676 237
2980 7646 260
2738 2938 432
2324 4285 1000
2455 3248 216
2773 9501 919
3210 5818 245
3622 4393 43
2657 8274 669
2145 7556 519
3627 6950 451
5634 8663 491
5297 6939 764
1931 6248 519
1258 4096 591
4730 8569 747
4147 5167 314
3504 5006 268
2767 7658 356
3529 5042 926
5213 5701 853
5505 7267 90
2386 9747 312
1525 5017 508
1096 7869 176
4665 9470 611
1154 7813 51
5562 9590 104
1566 9069 566
5612 9478 63
1678 9460 851
2615 9915 167
4002 5892 622
3880 7290 998
4873 8405 590
3384 7326 23
2486 8488 862
4335 5215 352
2849 3688 239
4630 9000 191
5766 9567 728
5180 9781 2
2445 7836 801
1800 5035 944
1818 6008 246
1343 5217 648
5396 8301 250
3411 7844 13
5124 7746 556
1292 8769 587
5729 5882 678
4876 7850 33
3577 7714 94
5445 6055 172
2286 9962 775
4124 6627 429
2256 2574 745
4057 9504 773
4424 5755 320
1141 2840 303
5097 7250 80
4595 7763 909
1172 7591 254
1398 5585 790
2129 6217 164
4452 9180 316
4723 7337 620
1642 2507 938
1163 8835 973
5048 8497 314
1840 6498 800
1219 3171 862
2274 6102 501
1362 5468 519
3248 4742 210
5953 7485 171
3784 5174 51
4691 7643 98
3694 5687 381
4821 5305 455
4619 8838 555
2719 8279 710
4250 4877 303
1689 2442 429
5734 6841 611
2568 3162 271
2917 4908 189
1581 4582 757
4216 6261 803
2789 6451 646
2334 6749 236
3192 6850 356
5201 5225 267
3423 7575 869
3146 3530 656
1738 9667 791
3892 4876 589
3216 7541 669
1590 3503 322
4061 5392 518
3616 9468 572
4625 8769 985
2189 4501 268
3814 9393 624
2446 8197 571
2506 9679 319
1528 2651 390
5821 7192 834
5303 8254 100
3893 7093 568
1637 8031 45
2027 7654 436
1653 3418 452
4986 5354 746
2585 6532 99
5404 8718 825
4878 5933 492
5494 8437 991
1346 9945 79
3218 7517 558
2764 7323 427
4827 7009 920
2813 8687 97
5783 9148 520
2373 9107 113
5937 5949 179
5720 9911 508
2174 5370 40
3721 8766 443
3101 8864 39
4581 6122 697
3333 4364 692
5128 5714 305
3711 9657 858
1745 6810 622
5524 5681 521
2753 4108 872
5159 9271 417
6055 8574 341
2294 7943 97
5258 9403 251
3132 4762 551
1784 3426 82
5355 7065 645
5374 9715 339
3264 7730 260
3266 9084 234
1798 9338 456
1837 8416 563
4915 6763 633
5788 9366 929
4699 6575 523
1658 5128 40
3309 8918 574
1968 5927 998
2484 6806 70
4622 7885 26
5631 9488 667
2864 8023 386
2512 5171 328
1501 9999 828
4586 9874 638
5273 5406 99
2511 4595 865
3829 5166 147
6144 8422 917
5149 7113 695
6062 6076 353
1912 9837 659
4865 7281 304
3732 8880 682
2583 4563 745
3363 3659 45
3017 6443 15
3414 8963 946
2384 6170 234
3352 9061 81
4741 5412 129
2155 9524 777
2587 7642 643
3405 5262 7
5549 7691 150
3873 9395 298
3834 7299 842
3893 7206 4
6168 6261 132
5590 9081 648
1927 9586 929
5959 6764 289
2048 9149 466
3794 3860 139
4196 4912 134
5279 5338 737
3811 5996 750
3387 8847 685
2977 4436 41
3864 7347 734
1337 3030 809
3889 5326 972
3570 6538 881
5378 8737 838
1829 8378 230
5638 7084 800
2596 8478 297
2204 3493 31
1654 4813 3
2106 2856 447
5690 6567 91
2272 4662 766
2783 9400 248
4934 5830 180
3198 9973 568
5953 8597 914
2192 8615 218
3168 4782 619
2892 6967 472
2653 6080 259
1807 4937 627
6045 9125 505
5092 5250 181
2463 2901 121
5713 8725 166
5505 7084 449
4526 7392 355
5346 9970 985
2814 3117 726
3664 9499 620
1869 2006 400
2520 2905 225
3261 3469 772
2767 3072 569
2872 3548 804
4157 4927 60
2362 2735 486
2479 7372 380
3166 9163 122
4824 9136 716
1952 9640 960
1691 1744 296
5056 9820 137
4925 7766 731
1327 1984 960
4849 5489 393
2888 9118 943
1376 9094 826
3570 3580 366
4748 8773 386
4003 4168 791
3230 3956 560
4504 7938 549
4355 9151 588
5329 6163 147
3223 3871 97
5920 9377 181
3029 4249 810
4975 7681 264
3300 9930 324
3098 5074 259
3612 7780 818
2438 4350 227
2911 6815 609
1520 9211 884
4860 7712 504
4863 7256 583
4906 5085 255
5244 9015 603
1407 6268 396
4639 5896 55
2905 6154 538
4312 8030 141
6279 8406 352
5146 9671 254
4600 5983 806
5904 9042 753
2953 3215 36
3533 9413 481
6275 6787 805
4631 4852 394
6311 9046 742
4601 5865 703
4061 9077 882
4099 6467 514
3745 9186 97
6275 9906 80
2660 6469 291
4627 6639 594
3552 4525 900
3727 4447 886
6002 9222 512
6330 7965 597
2196 4183 367
1553 3157 135
4614 6244 431
6281 8262 760
5105 9422 406
4681 9504 625
1644 2214 369
6087 9238 35
2686 8063 29
1679 2979 239
3765 9817 805
2553 3020 80
4574 4749 372
4460 5025 135
5443 9459 825
5505 5533 477
3209 4405 571
4858 7991 911
6054 9157 244
5840 7611 13
6137 7154 570
6030 6582 146
5994 6995 256
2092 7394 699
5621 9938 851
4260 9795 58
2657 5242 561
3030 3711 611
4124 4633 94
4252 8029 873
6112 9187 897
2858 4662 883
3760 7983 615
2094 2708 226
2798 9952 123
5989 8852 769
5003 6283 786
1494 5507 544
2906 4076 781
2877 4245 525
5795 9383 366
2726 3397 109
6225 6556 832
5870 5898 610
4770 5944 226
4720 5565 856
3520 8234 327
5729 6055 857
4850 5999 710
5582 8058 479
3759 5223 826
2808 7548 24
1458 3294 513
2990 6453 902
3136 4049 591
3859 5221 728
1704 5622 424
5670 9580 889
3773 3800 84
2419 4965 455
2198 8553 226
5150 7335 646
3171 4504 245
5948 9669 341
1908 4196 807
2477 4944 470
3624 3877 97
2626 9385 474
2306 4635 848
2843 5938 649
3440 5079 752
3516 9861 523
5770 9732 70
5046 5833 928
5835 8378 354
4229 8642 575
5862 9943 796
5573 7867 697
4060 9569 485
3435 9974 517
2893 9964 977
2509 2975 337
3703 4835 324
5190 8204 100
2625 6857 916
5049 7426 364
3984 5900 875
2035 9708 519
2535 6198 538
2859 9188 365
4031 9090 808
3203 4064 91
4126 9159 212
4923 8290 415
5141 7999 394
5286 8994 954
2785 9466 916
6209 7692 377
1781 3306 810
4049 7163 765
2153 9680 540
1774 4684 236
6370 9476 81
3007 9796 790
2615 7104 644
3674 7363 347
4000 6524 473
3042 4692 819
4958 8453 783
3745 4913 499
6420 9043 186
5812 9164 468
3011 8082 34
1652 8697 559
1856 4339 142
3475 6581 699
1486 9610 296
4803 5237 161
5387 9311 459
4347 5284 783
4469 8846 147
3355 6435 60
2780 9116 262
3144 4928 18
5237 5346 40
5471 8638 73
2700 6905 773
4627 5867 704
6026 7170 946
2244 8100 957
3596 9633 853
4446 4839 525
2833 7443 209
3687 9892 336
3575 6700 696
6374 7421 284
2962 5602 446
4952 6425 358
6237 6872 135
3035 7878 615
2642 7319 944
3680 4654 307
3216 9476 876
2812 6299 331
4020 9054 232
2246 6358 72
5864 7653 549
3553 9833 663
5015 6963 573
1883 4965 737
5697 6084 291
4468 6470 379
2795 9280 62
5646 6606 601
6058 9939 716
4156 9983 448
3950 5810 517
4378 9370 398
2252 6781 146
3483 7215 356
1552 7549 687
5884 9862 992
3512 7291 499
4446 5376 65
3607 5189 729
4450 7380 185
4173 4798 68
4672 8609 176
1719 5145 514
6428 7536 569
3061 6596 954
2782 3779 966
2794 5931 263
6184 9107 720
5635 6892 668
5039 5960 689
6510 6572 856
4428 6221 69
2215 8023 342
4750 8898 247
6079 6442 521
4467 5728 805
5189 9463 478
2254 6953 601
4818 7792 127
3798 6814 475
5506 7150 389
3750 6800 440
6413 6889 673
4252 7698 587
1957 9597 535
1877 5441 557
2455 6347 290
4351 9654 938
5509 9074 213
4386 7895 547
1635 4053 772
2220 2599 660
3364 4122 737
2577 7583 166
6132 7846 867
3285 9099 792
3958 8192 612
4435 7345 941
5741 7474 147
1999 5847 248
5384 8537 285
3596 8712 113
4547 7898 506
3938 4543 100
6353 7338 198
2706 5606 968
5945 6219 214
3389 3799 413
4826 7358 221
2200 5462 414
4139 9548 817
4625 9504 818
5882 8396 561
4150 6387 718
2154 9801 875
1676 5605 271
3064 8199 461
3596 6645 87
6091 7224 86
4526 5321 672
3108 7898 94
1936 4960 772
4401 8045 365
5978 7019 313
4060 9550 431
4593 7741 287
5675 7481 322
4724 6137 851
4634 7115 815
3660 4965 359
5906 8611 82
2918 5922 917
5393 9210 328
4038 5966 172
2596 7165 196
4519 4530 653
3668 8246 806
4440 8631 220
5023 6165 307
2341 8789 992
6096 8204 335
3874 6645 504
3745 9465 318
6387 9788 336
5745 8324 628
2415 9429 68
4220 5267 927
6311 9315 369
5723 6761 479
3338 3583 343
5767 9464 984
5906 8080 143
4127 9408 295
4616 7146 452
5432 8651 630
5420 6551 260
3956 4225 980
6496 9379 112
4841 6829 857
3406 3484 383
1982 7540 694
2196 4286 577
3097 5350 596
3501 7044 431
3574 6927 604
2982 4806 312
4665 5240 207
4767 5681 799
6148 9036 954
2249 8291 332
3828 4490 924
3101 7566 767
3709 8803 13
6459 7012 979
2503 8766 352
2350 3670 759
1827 7967 267
4915 8640 156
4982 9290 792
2513 8993 7
4252 6726 845
4373 9388 939
3539 3932 133
4282 6649 19
2325 4228 102
3797 9803 309
3873 7369 603
6261 8803 964
3559 7934 206
6303 8764 834
4000 5300 582
3381 7004 495
5037 5970 503
5459 7289 200
4245 4905 720
2009 2174 964
2828 5492 946
3405 4649 873
3249 5448 543
4599 9853 261
3093 6470 360
4593 9195 113
1938 8458 936
4924 7088 895
5691 6299 618
4180 6098 806
3419 6395 571
2670 7756 530
2523 9462 838
2692 8407 288
4065 4197 236
4272 7572 528
2411 2640 158
4045 9515 201
4533 6646 85
4572 9686 206
2683 4296 225
3404 7052 448
5423 9869 487
5665 5985 251
2450 9943 220
5847 7031 975
3955 5581 716
5175 7740 943
6035 6954 857
6437 8400 880
5808 6746 975
2632 7635 88
2731 8627 91
5006 9115 877
6471 7755 411
5871 9114 52
3859 7913 912
5726 9486 279
4750 8550 399
6326 8736 537
2987 5041 851
2852 8033 910
3294 5203 243
3831 3871 41
4558 9154 589
5184 7101 124
2380 4887 525
5551 7176 597
4789 7082 245
6618 8275 904
6654 9073 75
5922 8736 687
2516 3957 187
5197 7651 62
4321 4467 913
4320 8717 959
3434 3980 176
2598 7751 277
3026 8051 206
2733 9728 523
4190 9071 754
5183 7323 930
3027 9892 786
3779 5418 765
2126 8112 391
2865 9215 481
6545 7006 382
5348 6160 711
6027 8211 97
5303 5961 587
4175 9945 69
3950 4651 394
2152 7035 823
4040 9439 245
4466 5632 406
4954 7492 597
6705 8831 238
1767 4308 557
2652 5690 152
5166 6395 969
2885 8116 209
3478 9685 649
4824 9200 328
5451 5812 80
3863 8697 319
4040 5680 661
6311 7772 63
6062 8764 350
4195 5251 797
3389 4286 314
4680 9821 71
1908 3499 173
2205 8683 901
1896 8766 392
5760 8645 60
4221 8416 645
2087 2894 333
1901 8290 800
5952 6975 460
4912 6002 762
2374 6155 940
5805 9846 413
2444 5528 928
4083 9180 307
4401 4790 793
3447 8547 497
2163 4829 661
3243 4257 876
4033 7312 401
3173 5588 35
1812 6628 100
3413 8580 154
3787 8563 847
3334 7264 504
3484 5373 558
5026 7635 327
6627 8645 823
4225 5491 109
2154 4343 885
4235 5320 947
2127 5667 961
