20
46 1035
6 17 23
27 34 55
13 23 65
8 12 91
41 43 94
16 19 7
30 38 88
17 28 34
30 45 20
8 13 80
13 15 39
10 32 16
8 24 12
1 28 32
24 43 35
10 30 29
37 43 89
18 44 2
41 46 59
28 39 64
34 38 25
18 19 37
5 45 82
8 32 78
5 46 73
19 22 33
15 22 15
42 45 59
3 42 62
2 20 6
8 30 6
12 27 4
36 38 61
18 41 17
35 36 75
6 43 25
17 24 36
6 8 76
19 42 38
20 44 17
42 44 80
3 21 78
20 25 26
1 46 46
3 7 6
8 21 23
4 39 47
32 35 8
5 23 50
4 45 82
17 18 24
20 22 19
24 38 34
15 28 19
18 27 34
3 26 78
17 39 24
18 30 72
12 19 7
6 15 44
14 23 54
11 17 18
39 44 85
27 36 73
5 15 52
5 39 97
21 37 1
44 46 50
12 23 17
2 25 44
26 39 63
9 13 14
5 18 48
26 36 32
11 45 82
26 43 50
7 40 44
3 32 71
16 36 85
41 44 39
19 28 78
38 41 75
22 26 70
16 27 89
8 16 1
33 39 30
22 23 43
37 39 3
7 17 57
14 17 33
25 31 32
6 40 75
26 42 77
2 40 16
20 21 24
15 37 99
15 18 17
31 35 18
40 43 5
38 42 92
5 33 10
32 44 86
24 46 47
26 31 84
21 26 69
35 42 77
21 43 31
15 38 63
13 28 41
11 42 77
43 45 45
9 33 34
21 46 79
14 26 37
8 31 100
30 37 35
12 30 72
33 40 9
30 33 35
11 36 73
2 14 56
16 31 15
31 34 67
10 17 41
38 44 11
10 25 46
9 30 58
23 25 12
5 31 63
2 35 56
13 16 65
19 46 82
4 25 53
40 46 83
6 41 55
2 44 5
4 22 66
8 15 38
31 36 44
17 32 22
19 31 69
10 39 37
4 31 6
2 24 49
7 23 61
17 30 89
23 44 75
9 41 70
17 34 76
22 44 67
18 20 31
28 30 8
24 39 15
13 25 82
4 7 91
27 38 74
4 21 37
12 40 11
26 46 26
32 46 75
9 40 87
14 45 89
14 40 47
5 12 46
22 41 95
3 39 46
30 41 99
26 38 3
17 44 13
3 44 31
19 35 43
34 46 50
1 12 25
18 37 71
7 22 83
20 28 30
3 36 85
7 14 67
5 11 78
22 25 80
4 38 38
21 24 10
22 28 53
13 26 94
6 25 99
22 46 6
28 41 85
39 42 28
37 45 29
32 40 71
24 44 46
12 45 94
26 27 47
25 34 76
11 33 82
29 35 88
3 41 20
11 15 30
17 36 46
5 34 54
2 45 53
28 37 39
19 33 76
2 37 56
37 42 52
17 21 59
23 31 91
3 9 31
4 44 30
14 32 45
34 41 28
6 45 63
31 41 49
8 42 32
20 36 83
6 35 20
27 30 93
17 41 50
1 43 24
3 45 29
1 30 64
32 43 83
12 14 1
8 41 21
3 13 77
21 40 48
23 28 18
1 38 95
31 32 7
1 23 24
21 27 99
28 32 6
12 38 47
6 11 73
33 35 63
23 41 31
14 18 51
26 37 28
12 18 99
19 39 38
32 41 13
18 21 63
9 21 89
38 39 86
29 37 13
22 29 30
5 27 18
4 15 29
4 29 71
10 34 74
11 13 74
31 45 79
22 24 86
24 36 65
29 41 94
21 25 97
19 21 98
6 46 67
17 29 6
27 43 86
24 26 86
7 45 29
28 34 9
5 36 87
18 23 44
20 30 95
16 42 30
9 10 28
13 43 89
17 26 49
8 43 26
10 29 73
2 27 99
9 25 61
5 8 26
3 31 62
10 35 18
25 26 8
5 42 6
11 24 63
23 38 15
5 7 86
18 22 30
7 18 81
13 42 38
36 42 24
15 34 37
29 39 55
6 16 97
33 38 49
13 21 62
20 46 64
35 43 76
13 32 68
6 27 4
19 23 99
40 42 67
19 24 90
1 5 92
3 16 32
2 33 1
29 34 9
6 10 84
7 37 65
9 45 22
10 21 46
4 23 26
10 46 85
18 24 45
10 18 77
15 31 57
8 18 42
45 46 79
7 19 57
12 29 12
18 43 88
1 19 52
16 30 62
4 6 31
17 43 41
6 37 52
17 42 20
1 14 81
11 12 68
6 22 18
22 40 34
22 33 69
15 39 37
16 40 39
3 8 92
16 28 9
23 26 17
5 40 29
7 24 40
4 43 54
27 39 97
1 44 66
19 38 11
3 18 95
20 31 49
1 16 26
21 31 29
33 44 15
20 43 94
2 21 19
9 19 13
26 29 14
12 15 19
4 8 1
17 31 66
18 45 53
12 42 57
8 28 100
1 8 37
11 46 99
14 38 3
17 20 21
16 37 72
7 36 24
24 40 37
18 32 33
1 3 78
18 46 6
23 24 21
24 45 21
23 36 70
2 34 27
9 22 17
21 44 28
39 46 11
14 35 40
1 4 78
14 42 53
9 24 97
7 27 88
2 43 80
5 13 11
12 31 6
28 40 45
11 26 37
29 33 54
13 45 51
21 28 76
18 35 33
3 17 10
26 30 14
16 25 95
16 35 42
6 13 84
12 34 20
8 45 66
2 9 81
34 39 90
3 35 31
11 14 41
23 29 58
13 46 70
3 24 100
5 6 4
4 33 100
14 43 1
16 45 50
22 42 31
1 34 47
15 29 24
28 43 86
27 32 39
32 37 3
14 34 28
23 46 24
9 46 94
17 27 10
3 20 61
14 25 17
4 5 55
19 34 86
30 40 99
16 22 32
34 35 47
2 39 15
5 22 51
23 35 84
13 38 15
1 9 8
14 16 1
10 38 83
8 9 9
24 42 2
25 46 93
43 44 79
7 42 85
24 33 65
10 27 55
35 39 19
26 34 12
32 33 31
11 37 91
27 35 6
15 42 54
24 32 39
1 20 65
6 39 11
19 43 85
34 44 19
11 30 79
10 20 64
27 41 84
18 33 62
1 32 50
32 39 36
15 16 4
19 41 90
25 28 43
14 36 84
8 34 25
29 43 39
34 40 92
13 30 71
7 34 48
12 26 57
7 33 28
10 40 12
13 22 8
29 40 46
29 31 33
38 46 27
38 40 72
27 42 46
38 43 11
6 42 96
26 45 82
1 41 70
16 29 10
3 43 40
2 6 75
1 21 69
36 45 25
2 4 96
1 37 29
9 35 15
10 15 29
22 34 80
21 22 83
8 38 33
1 2 45
32 42 3
7 28 26
4 11 49
23 34 3
18 25 3
4 34 5
19 25 94
21 23 51
12 35 5
13 24 9
26 35 50
16 26 77
6 33 87
20 37 21
15 30 95
14 22 80
28 31 32
20 40 3
2 5 91
36 43 97
25 38 79
13 14 11
12 41 51
12 32 94
23 30 97
3 33 38
9 42 41
2 12 85
2 3 45
33 41 80
29 32 15
2 7 6
2 31 25
7 20 22
12 13 45
12 25 29
29 42 93
5 24 28
2 19 71
18 36 32
13 29 21
12 36 5
15 21 35
17 35 34
5 19 82
35 45 47
4 16 35
14 46 87
40 45 25
6 12 100
13 18 44
7 21 56
36 46 27
4 35 15
1 33 84
13 36 100
22 39 46
3 46 42
7 39 72
10 24 79
44 45 45
23 42 12
18 26 8
5 14 61
3 40 2
10 44 76
33 46 25
14 19 71
17 19 92
4 41 100
5 21 19
12 16 58
19 29 90
1 6 80
4 36 70
22 45 30
3 23 29
4 28 44
9 26 72
19 37 33
20 35 80
30 44 53
12 24 65
9 23 62
15 27 93
30 31 6
29 45 4
16 21 21
11 18 8
19 26 57
16 23 30
9 44 8
27 31 62
10 42 96
9 17 2
9 43 8
9 16 55
15 25 48
42 46 32
3 22 63
30 43 33
25 40 82
9 12 61
4 9 93
11 32 12
25 44 74
31 46 19
17 38 15
25 43 80
12 37 31
20 29 2
19 20 11
26 33 8
9 18 13
34 45 4
39 41 29
34 36 7
5 17 35
25 45 15
2 46 76
20 45 26
6 29 16
24 37 38
4 19 77
1 18 60
19 30 66
3 30 81
35 40 37
24 35 91
22 38 11
24 31 19
4 27 20
31 44 47
29 46 96
7 46 52
12 17 64
35 37 53
4 20 25
17 46 66
7 12 22
22 43 16
14 31 65
6 20 52
25 33 89
31 33 49
1 15 87
8 37 14
16 34 71
3 27 12
37 38 29
16 39 60
13 40 90
3 25 81
13 19 42
4 46 56
15 40 94
12 46 9
7 15 19
35 46 23
6 21 25
23 40 11
3 28 29
36 41 97
31 43 14
15 46 38
1 35 28
13 35 35
6 32 75
1 17 55
18 40 83
6 30 59
43 46 46
17 40 21
25 36 70
37 41 19
9 38 64
7 38 46
8 25 99
2 22 21
29 30 37
25 41 8
11 44 78
35 38 41
42 43 7
5 10 60
17 23 3
5 44 42
40 44 41
3 38 5
10 37 38
3 19 83
27 40 43
10 41 70
1 45 29
16 20 65
17 45 44
17 33 79
2 38 7
9 15 61
11 38 56
30 32 3
39 45 49
26 40 86
33 43 18
12 20 13
8 36 93
28 44 20
2 32 7
8 29 86
22 30 7
1 39 93
28 42 18
14 30 6
5 29 50
18 29 3
26 44 67
9 28 58
27 44 79
5 28 58
38 45 41
8 20 92
21 41 90
2 10 9
30 34 16
12 44 36
9 31 20
15 24 67
6 26 95
14 15 55
9 34 7
5 25 12
1 22 35
12 21 6
4 42 2
4 10 53
16 38 54
5 38 36
63 1953
16 34 79
44 49 81
35 56 55
33 43 69
7 11 88
19 51 59
4 28 5
12 34 75
44 63 36
14 60 11
6 22 14
14 52 79
8 47 69
34 60 5
9 26 79
11 49 42
7 35 63
31 35 77
7 10 86
40 60 59
2 39 16
35 47 34
9 37 31
3 47 22
14 38 83
28 51 69
2 27 32
35 50 31
33 42 64
25 38 66
52 58 52
25 33 6
11 13 88
32 62 87
3 17 57
11 61 2
4 17 87
11 54 62
5 55 92
19 38 5
18 62 48
17 28 78
34 46 38
45 56 56
23 38 42
27 38 71
5 61 75
9 19 17
3 43 39
1 50 48
43 50 72
22 50 59
10 12 86
1 53 35
1 62 87
25 51 35
23 25 42
9 49 46
29 52 55
18 29 15
7 23 3
59 61 51
26 57 80
10 40 74
9 30 84
11 19 43
24 63 18
15 46 43
2 18 72
11 57 23
1 7 45
7 29 85
9 54 72
44 52 82
51 54 31
25 60 91
11 29 11
3 27 34
52 62 62
30 48 11
23 45 26
27 31 96
20 54 98
7 8 30
5 52 70
16 45 73
43 48 20
6 23 56
28 40 45
16 57 38
16 22 11
10 22 81
25 41 16
1 6 43
15 55 45
28 62 55
18 21 6
21 30 98
10 48 47
46 61 18
23 63 24
1 47 58
20 60 66
22 59 2
26 61 23
27 44 51
1 38 8
13 43 74
59 63 18
14 45 39
3 30 38
17 44 79
1 40 100
17 25 73
15 28 56
4 36 89
42 63 38
10 61 55
8 28 15
7 61 14
8 35 65
2 49 52
29 59 11
23 34 12
52 61 90
7 57 75
8 26 92
28 63 49
25 30 46
23 54 52
17 29 17
16 30 90
3 54 10
20 43 64
50 52 63
3 12 41
54 58 47
25 31 82
22 61 16
17 60 74
1 37 50
30 38 6
50 57 32
32 34 20
1 21 80
32 58 63
5 35 57
12 50 32
22 55 38
28 32 65
3 18 92
11 24 74
13 28 75
37 49 9
39 61 25
5 44 61
6 48 87
50 53 45
5 39 35
6 52 22
34 35 52
24 44 82
25 61 43
18 23 67
51 52 31
28 56 28
14 54 100
8 23 89
16 21 25
11 60 76
9 47 92
2 9 71
53 62 11
31 58 88
27 29 30
46 62 37
23 60 45
32 51 85
31 38 16
4 26 54
23 47 92
14 40 84
5 50 37
19 35 73
28 55 35
42 51 47
2 36 14
36 51 93
47 55 86
32 60 63
5 63 63
2 43 12
4 60 84
15 16 21
9 35 19
55 61 76
12 32 96
12 45 18
19 49 32
14 21 25
2 54 87
32 52 34
54 61 80
50 61 32
30 42 98
16 47 94
20 42 57
48 58 5
10 32 49
29 39 17
28 35 77
44 46 88
3 4 35
20 46 20
4 62 47
1 12 94
22 33 70
30 53 68
15 58 48
25 58 53
11 45 20
39 62 46
23 61 19
58 62 32
32 42 85
5 59 92
40 58 23
14 41 73
21 53 76
29 60 54
15 51 77
12 55 100
1 2 53
42 52 3
51 62 29
4 46 54
21 47 98
43 44 96
22 27 56
18 32 40
19 55 100
8 31 9
7 15 54
39 57 62
26 29 64
39 41 56
5 21 17
13 32 86
14 23 18
10 39 92
17 53 51
42 58 90
26 60 89
23 48 73
19 25 94
14 46 42
54 57 74
45 47 42
44 61 52
17 51 37
6 10 39
38 61 79
23 39 57
6 59 30
17 49 89
32 48 61
25 53 27
12 53 64
1 31 88
16 24 70
52 53 27
9 57 49
10 46 76
1 46 50
30 41 36
39 40 56
44 55 70
14 18 29
2 59 17
2 6 45
6 41 64
58 63 34
13 54 55
1 58 36
13 18 18
1 19 64
21 27 44
34 47 50
49 58 31
12 61 62
27 54 36
31 50 11
2 63 9
4 61 20
12 20 15
30 49 84
29 55 42
4 31 42
7 56 12
17 32 32
1 52 51
51 61 24
2 47 41
4 38 68
3 45 37
37 47 66
15 49 78
24 59 78
20 51 27
30 46 18
13 61 45
13 57 1
30 34 65
38 50 26
11 12 8
44 56 36
17 39 2
22 63 7
51 53 20
38 55 74
3 60 69
23 37 3
35 41 78
42 59 27
45 54 95
29 40 53
8 13 82
5 6 64
3 61 42
27 55 85
29 36 86
44 51 36
21 61 39
54 59 97
35 44 84
10 63 73
5 29 32
29 30 20
5 53 73
1 18 90
23 28 21
26 47 32
17 50 68
33 47 71
18 57 24
22 32 40
2 14 13
40 50 35
17 34 94
35 57 87
56 62 93
4 30 81
49 53 53
22 47 43
53 60 75
4 56 35
2 21 41
13 40 31
7 34 17
18 41 1
21 26 88
7 49 42
33 51 45
45 52 6
10 19 95
20 53 86
16 56 1
6 56 4
15 43 38
24 57 79
5 8 61
17 24 32
56 59 58
52 57 79
13 37 28
16 36 25
14 35 26
32 63 14
19 45 33
10 53 37
46 56 53
14 16 42
11 33 62
15 21 77
22 29 34
47 61 26
20 61 61
4 25 82
12 41 80
10 28 55
2 45 14
6 28 96
13 31 19
2 19 98
21 33 57
2 46 20
30 45 83
30 52 49
22 28 93
11 36 54
12 48 13
22 39 10
26 33 20
17 42 45
26 40 69
32 61 82
25 46 96
5 23 99
30 54 99
7 55 45
16 17 11
12 29 56
19 26 73
10 16 66
4 42 34
20 45 72
13 39 17
1 45 55
38 56 95
3 10 40
5 30 83
12 24 19
7 60 86
15 39 13
15 35 27
3 25 31
4 33 80
16 31 50
7 38 68
9 45 4
9 29 75
2 37 27
11 26 16
8 32 22
9 17 1
9 58 84
33 45 18
55 62 51
10 27 92
18 26 17
27 37 55
50 62 100
40 51 69
18 43 31
17 46 46
3 36 88
26 55 83
14 49 90
12 25 77
15 61 83
34 53 25
19 56 25
13 51 2
2 41 30
7 33 96
12 62 66
6 46 75
9 36 92
29 50 2
24 29 87
38 46 15
38 54 91
2 55 86
34 40 90
17 37 92
10 52 76
29 58 69
16 50 57
15 59 20
31 43 31
5 12 23
11 50 83
41 42 66
4 6 47
31 53 2
35 40 82
11 18 30
3 39 53
36 59 64
5 60 93
29 42 93
18 25 68
19 20 29
25 44 53
14 25 5
4 27 38
21 38 77
18 42 85
1 9 97
8 36 69
36 44 76
15 41 65
35 61 3
21 28 37
1 35 57
12 56 35
22 34 65
3 44 61
10 56 84
10 24 89
4 44 69
7 51 18
38 60 43
4 23 20
33 63 61
30 63 8
28 31 30
24 40 80
5 17 37
10 50 63
33 49 52
52 59 4
10 13 51
44 47 53
4 40 17
35 62 80
9 14 100
1 32 52
26 36 4
32 41 55
7 36 97
28 45 59
11 53 70
13 21 30
5 24 50
42 46 92
1 42 49
6 40 6
30 36 8
18 20 9
19 33 37
6 26 53
34 43 83
5 62 77
14 56 43
39 51 71
20 50 20
11 39 68
12 19 60
9 38 84
30 51 46
10 58 13
57 58 90
24 33 97
20 35 74
36 60 56
18 50 25
28 46 7
22 35 7
3 21 8
8 30 76
15 19 49
17 26 39
28 47 38
7 41 48
2 56 55
15 37 98
15 22 47
4 53 83
2 52 87
1 51 67
21 46 73
38 45 41
5 49 52
21 31 61
49 60 46
11 22 60
37 44 31
37 40 92
10 36 80
43 58 100
28 44 19
1 55 95
10 34 43
22 44 4
47 57 5
27 33 83
25 43 41
20 28 33
21 29 33
13 24 44
4 34 80
7 32 65
26 56 26
7 9 47
8 49 53
33 57 27
44 54 91
20 29 34
29 62 69
41 55 11
56 63 86
18 19 73
39 42 27
60 62 54
12 28 57
2 51 2
21 55 63
29 43 36
41 48 98
30 58 97
20 47 13
24 26 19
7 48 31
39 56 8
27 42 24
3 37 9
18 37 48
17 55 81
56 61 79
19 61 1
46 47 65
38 40 43
34 54 46
21 23 59
13 58 15
20 44 9
45 46 82
36 54 40
27 30 80
8 15 99
3 5 31
3 41 38
12 46 69
32 57 53
19 60 82
19 39 18
5 47 94
22 56 72
15 33 47
3 7 94
13 55 19
39 44 82
24 47 68
6 63 58
4 7 41
5 45 57
25 54 28
42 45 83
24 45 70
21 52 14
6 36 59
13 25 41
31 40 29
10 47 43
24 41 1
15 63 74
13 53 48
34 45 43
23 43 38
16 38 76
22 41 28
24 58 48
41 59 57
13 36 29
31 51 42
10 51 59
20 41 98
16 29 60
28 41 85
47 48 82
6 49 6
3 51 44
25 52 90
15 18 4
36 41 52
15 36 55
19 31 30
17 18 80
37 51 21
6 33 52
41 46 97
2 62 30
5 14 86
33 60 6
9 41 14
6 8 65
28 30 38
25 57 25
6 57 80
25 29 45
3 26 36
6 39 24
7 59 7
18 59 29
31 48 42
20 31 11
7 21 69
21 39 86
25 34 69
5 58 96
16 53 93
24 54 74
19 41 80
42 53 82
43 59 49
12 63 30
3 29 45
6 13 16
11 17 63
1 48 66
24 48 47
1 14 79
25 55 94
36 42 98
19 28 15
18 51 34
3 20 80
20 23 73
1 54 40
26 34 40
38 42 12
1 20 97
12 43 99
31 45 8
40 47 20
12 23 46
44 59 99
24 32 40
37 38 97
13 29 4
49 52 40
43 57 19
6 31 3
20 26 78
47 56 10
19 22 53
5 43 64
41 53 48
23 55 47
4 15 63
27 58 44
13 23 42
7 53 36
3 14 21
30 35 14
9 55 22
55 63 31
27 51 15
10 25 6
3 53 66
39 59 23
33 37 74
37 54 75
6 11 12
12 22 60
34 41 42
5 51 74
8 40 30
20 24 61
31 37 38
9 27 74
38 53 1
33 48 45
47 49 56
5 38 65
43 54 36
36 52 44
14 20 43
5 11 24
11 38 29
39 45 39
11 27 35
15 62 1
13 33 56
28 59 77
27 60 25
26 35 44
40 62 58
8 45 41
30 57 42
19 44 71
19 62 62
53 61 90
31 46 25
11 51 46
48 49 1
15 30 39
56 57 94
17 63 90
5 19 69
1 23 64
50 56 71
14 32 50
24 25 33
32 55 44
12 36 15
23 58 12
29 33 100
13 17 51
9 50 93
40 42 4
50 55 8
24 31 74
15 54 5
2 48 78
7 47 17
9 53 91
42 44 74
38 48 48
56 60 48
24 28 64
27 53 95
1 49 55
9 63 96
15 17 86
7 50 7
28 33 14
12 33 19
19 36 40
10 33 18
30 62 36
44 57 73
9 23 17
13 45 100
45 53 93
12 16 62
17 58 5
12 40 20
25 45 63
28 54 49
46 51 8
46 52 37
21 50 91
4 20 90
2 13 43
43 45 37
24 55 14
6 7 67
27 48 83
53 58 95
26 31 48
9 59 55
7 44 30
5 18 29
33 46 17
26 53 16
7 26 24
49 61 98
9 33 2
34 39 24
7 37 49
41 61 22
13 60 87
32 43 70
53 56 46
38 39 46
23 42 36
21 35 12
61 62 78
39 54 39
31 60 3
32 56 32
35 49 4
27 34 77
18 58 37
3 11 28
16 40 68
14 34 81
26 51 90
11 23 88
31 42 40
13 38 78
59 60 82
15 60 84
18 46 26
42 47 65
2 44 91
1 10 67
22 60 47
45 48 91
5 28 36
15 44 17
29 47 69
11 41 67
15 32 35
34 61 52
16 51 45
18 45 1
11 15 93
34 44 45
16 27 28
25 26 57
19 32 15
10 57 41
5 37 97
17 54 39
26 63 24
4 21 71
15 38 79
1 15 64
1 5 73
34 58 24
45 49 40
7 31 25
9 44 58
31 32 22
31 34 51
10 44 44
31 49 92
18 27 97
23 62 28
36 57 87
45 59 11
5 46 92
30 31 43
31 63 35
32 59 16
30 33 20
2 34 31
44 50 49
7 54 70
37 61 66
6 34 76
21 49 61
62 63 45
26 44 41
12 17 87
1 30 93
27 62 38
48 63 51
17 36 42
4 32 95
37 56 36
5 32 67
36 48 28
21 51 40
32 44 5
21 36 49
34 63 96
39 52 2
48 61 30
40 49 19
20 21 26
1 39 5
34 57 72
22 49 95
3 23 58
6 51 20
40 63 68
46 58 46
13 42 98
44 60 4
35 42 23
4 50 39
3 15 14
15 42 6
16 35 8
31 56 73
1 8 50
13 47 89
5 57 64
1 3 67
38 62 59
47 58 1
50 54 98
56 58 64
46 60 87
2 58 38
40 52 91
15 31 14
22 38 51
17 62 11
20 55 55
24 51 14
46 63 90
2 17 19
31 59 7
12 54 66
24 37 38
9 13 93
14 39 5
11 46 6
54 60 75
44 48 74
25 37 22
4 55 70
2 25 58
20 56 59
5 20 51
51 55 20
19 21 22
6 17 49
14 51 58
36 58 1
33 53 19
1 57 39
43 63 51
21 54 27
49 56 63
38 63 12
47 50 68
28 34 30
33 38 18
32 47 50
6 55 14
42 61 28
9 21 57
43 56 36
45 51 78
11 55 5
42 60 24
12 26 44
9 60 63
2 26 40
11 58 47
21 59 13
14 15 87
37 42 25
22 58 24
47 54 69
19 27 76
61 63 88
9 12 49
47 53 21
18 53 87
20 25 10
4 59 96
49 57 62
1 25 10
6 62 71
16 59 36
26 30 18
14 30 12
8 18 100
3 13 71
23 56 34
57 59 74
8 11 8
6 27 52
29 35 66
8 22 49
16 42 32
14 58 60
33 56 98
29 56 14
25 36 25
10 62 5
22 48 53
3 46 92
9 32 61
53 63 54
5 31 22
37 58 4
10 31 85
24 35 23
30 50 57
6 12 98
1 43 38
19 47 20
13 34 82
54 56 83
44 58 5
25 27 23
4 49 98
25 32 90
27 59 60
11 21 43
3 58 2
29 34 39
30 39 39
8 57 70
22 57 83
22 36 51
48 60 97
33 58 92
52 60 68
3 22 64
19 48 44
29 61 40
28 58 42
10 11 79
9 22 85
11 30 88
14 33 29
20 57 69
17 30 27
29 31 27
36 39 54
27 61 99
43 60 34
11 59 66
16 19 29
27 36 16
4 54 56
14 42 85
22 53 43
11 14 73
23 53 26
16 52 90
18 54 87
22 54 96
3 34 16
18 28 93
14 50 17
16 49 83
21 42 48
49 54 62
34 38 36
40 44 1
33 61 33
14 62 18
25 42 98
27 49 48
48 57 67
18 38 72
13 63 21
2 15 3
5 10 19
8 63 13
17 48 60
3 35 67
4 39 51
52 63 10
13 41 57
13 50 82
25 62 17
23 36 23
22 37 93
33 35 31
35 58 47
23 32 69
14 47 14
22 45 24
21 41 10
48 62 1
22 31 93
35 36 25
2 61 54
7 28 75
24 60 89
9 62 26
11 37 15
33 55 33
12 37 50
24 52 16
42 54 47
32 39 62
35 63 15
38 41 93
8 12 90
6 37 14
6 54 71
46 54 41
5 33 41
30 59 1
4 48 9
24 43 52
36 50 13
30 40 8
16 18 21
35 39 36
8 29 53
31 61 43
49 62 9
10 41 28
28 39 23
13 52 8
3 19 73
6 30 42
19 46 62
10 26 1
51 63 65
27 43 31
2 35 32
16 20 50
7 52 59
17 35 90
12 44 99
26 45 56
39 63 70
34 50 63
40 41 8
7 13 77
36 61 74
34 51 10
13 30 41
11 16 88
2 16 92
18 47 50
7 24 70
4 57 95
36 43 65
17 31 79
10 55 61
2 29 70
10 59 35
18 61 52
48 59 46
40 56 55
15 29 4
41 44 71
57 61 43
3 6 23
3 9 3
10 21 56
35 60 91
5 56 5
55 59 22
10 37 98
23 29 37
15 40 86
13 20 60
26 27 7
9 56 66
7 19 41
33 44 3
53 54 94
42 48 46
6 9 98
13 44 31
8 9 56
18 52 28
33 36 96
1 60 30
14 48 8
37 53 37
13 59 93
53 59 56
20 37 58
8 56 60
3 24 74
20 62 18
23 30 30
37 63 100
28 29 75
32 53 25
37 45 12
24 34 16
18 24 69
11 62 94
27 46 37
1 13 22
26 62 98
31 47 57
4 63 31
39 43 32
13 35 55
14 61 32
17 47 44
2 10 67
10 60 77
11 20 81
6 44 92
22 51 75
7 22 40
8 25 9
11 42 54
16 44 3
19 63 29
9 43 34
3 8 4
51 56 82
8 20 49
35 46 63
15 52 5
38 43 38
13 48 94
28 57 44
11 25 6
32 35 26
7 42 20
21 56 55
5 26 77
22 25 32
1 44 67
2 50 69
17 38 58
30 56 69
8 27 9
18 36 22
57 63 12
18 55 21
37 55 4
47 52 45
26 28 65
16 46 85
20 30 48
17 33 38
17 59 97
2 3 70
23 33 3
36 62 17
14 36 38
27 41 53
12 39 59
28 50 29
28 61 5
18 40 72
3 16 12
38 58 42
8 19 74
36 56 27
16 28 83
3 63 71
